# Version: 18.08.54.00
item_id,attribute_id,amount
199332,164,42
199332,166,63
199333,164,57
199333,166,85
199334,164,42
199334,166,63
199334,113,106
199335,164,57
199335,166,85
199335,113,141
199336,164,42
199336,166,63
199336,126,106
199337,164,57
199337,166,85
199337,126,141
199338,164,42
199338,166,63
199338,139,106
199339,164,57
199339,166,85
199339,139,141
199340,164,42
199340,166,63
199340,140,106
199341,164,57
199341,166,85
199341,140,141
199342,164,42
199342,166,63
199342,141,106
199343,164,57
199343,166,85
199343,141,141
199344,164,42
199344,166,63
199344,151,106
199345,164,57
199345,166,85
199345,151,141
199346,164,2
199346,166,3
199346,380,5
199347,164,42
199347,166,63
199347,380,15
199348,164,42
199348,166,63
199348,380,15
199349,164,42
199349,19,33
199349,140,106
199350,164,57
199350,19,44
199350,140,141
199351,164,42
199351,19,33
199351,141,106
199352,164,57
199352,19,44
199352,141,141
199353,164,42
199353,19,33
199353,151,106
199354,164,57
199354,19,44
199354,151,141
199355,164,2
199355,19,3
199355,380,5
199356,164,42
199356,19,33
199356,380,15
199357,164,42
199357,19,33
199357,380,15
199358,164,57
199358,19,44
199358,380,19
199359,164,57
199359,166,85
199359,380,19
199360,164,42
199360,19,33
199361,164,57
199361,19,44
199362,164,42
199362,19,33
199362,113,106
199363,164,57
199363,19,44
199363,113,141
199364,164,42
199364,19,33
199364,126,106
199365,164,57
199365,19,44
199365,126,141
199366,164,42
199366,19,33
199366,139,106
199367,164,57
199367,19,44
199367,139,141
199378,96,76
199378,93,76
199378,95,287
199378,94,239
199378,97,287
199378,91,382
199378,92,335
199378,90,382
199379,96,78
199379,93,78
199379,95,292
199379,94,243
199379,97,292
199379,91,390
199379,92,341
199379,90,390
199380,92,354
199380,90,405
199380,96,81
199380,93,81
199380,95,303
199380,94,253
199380,97,303
199380,91,405
199381,96,83
199381,93,83
199381,95,309
199381,94,257
199381,97,309
199381,91,413
199381,92,361
199381,90,413
199382,96,84
199382,93,84
199382,95,315
199382,94,262
199382,97,315
199382,91,420
199382,92,367
199382,90,420
199383,96,86
199383,93,86
199383,95,323
199383,94,269
199383,97,323
199383,91,431
199383,92,377
199383,90,431
199384,96,90
199384,93,90
199384,95,337
199384,94,281
199384,97,337
199384,91,450
199384,92,394
199384,90,450
199385,96,94
199385,93,94
199385,95,351
199385,94,292
199385,97,351
199385,91,469
199385,92,410
199385,90,469
199386,96,97
199386,93,97
199386,95,365
199386,94,304
199386,97,365
199386,91,487
199386,92,426
199386,90,487
199387,96,101
199387,93,101
199387,95,379
199387,94,316
199387,97,379
199387,91,506
199387,92,443
199387,90,506
199388,96,105
199388,93,105
199388,95,393
199388,94,328
199388,97,393
199388,91,525
199388,92,459
199388,90,525
199389,96,109
199389,93,109
199389,95,407
199389,94,339
199389,97,407
199389,91,544
199389,92,476
199389,90,544
199390,96,112
199390,93,112
199390,95,422
199390,94,351
199390,97,422
199390,91,562
199390,92,492
199390,90,562
199391,96,116
199391,93,116
199391,95,436
199391,94,363
199391,97,436
199391,91,581
199391,92,508
199391,90,581
199392,96,119
199392,93,119
199392,95,444
199392,94,370
199392,97,444
199392,91,593
199392,92,518
199392,90,593
199393,96,120
199393,93,120
199393,95,450
199393,94,374
199393,97,450
199393,91,600
199393,92,525
199393,90,600
199394,96,122
199394,93,122
199394,95,458
199394,94,381
199394,97,458
199394,91,611
199394,92,535
199394,90,611
199395,96,124
199395,93,124
199395,95,464
199395,94,386
199395,97,464
199395,91,619
199395,92,541
199395,90,619
199396,96,128
199396,93,128
199396,95,478
199396,94,398
199396,97,478
199396,91,638
199396,92,558
199396,90,638
199397,96,131
199397,93,131
199397,95,492
199397,94,410
199397,97,492
199397,91,656
199397,92,574
199397,90,656
199398,93,135
199398,95,506
199398,92,590
199398,97,506
199398,91,675
199398,96,135
199398,90,675
199398,94,421
199399,96,51
199399,93,51
199399,95,191
199399,94,159
199399,91,255
199399,97,191
199399,92,222
199399,90,255
199400,96,52
199400,93,52
199400,95,194
199400,94,162
199400,91,260
199400,97,194
199400,92,227
199400,90,260
199401,96,54
199401,93,54
199401,95,202
199401,94,168
199401,91,270
199401,97,202
199401,92,235
199401,90,270
199402,96,55
199402,93,55
199402,95,206
199402,94,172
199402,91,275
199402,97,206
199402,92,240
199402,90,275
199403,96,56
199403,93,56
199403,95,209
199403,94,175
199403,91,280
199403,97,209
199403,92,244
199403,90,280
199404,96,57
199404,93,57
199404,95,215
199404,94,179
199404,91,287
199404,97,215
199404,92,251
199404,90,287
199405,96,60
199405,93,60
199405,95,224
199405,94,187
199405,91,300
199405,97,224
199405,92,262
199405,90,300
199406,96,62
199406,93,62
199406,95,234
199406,94,195
199406,91,312
199406,97,234
199406,92,272
199406,90,312
199407,96,65
199407,93,65
199407,95,243
199407,94,203
199407,91,325
199407,97,243
199407,92,283
199407,90,325
199408,96,68
199408,93,68
199408,95,252
199408,94,211
199408,91,338
199408,97,252
199408,92,294
199408,90,338
199409,96,70
199409,93,70
199409,95,262
199409,94,218
199409,91,350
199409,97,262
199409,92,305
199409,90,350
199410,96,73
199410,93,73
199410,95,271
199410,94,226
199410,91,363
199410,97,271
199410,92,316
199410,90,363
199411,96,75
199411,93,75
199411,95,280
199411,94,234
199411,91,375
199411,97,280
199411,92,327
199411,90,375
199412,96,77
199412,93,77
199412,95,290
199412,94,242
199412,91,387
199412,97,290
199412,92,338
199412,90,387
199413,96,79
199413,93,79
199413,95,295
199413,94,246
199413,91,395
199413,97,295
199413,92,344
199413,90,395
199414,96,80
199414,93,80
199414,95,299
199414,94,250
199414,91,400
199414,97,299
199414,92,349
199414,90,400
199415,96,81
199415,93,81
199415,95,305
199415,94,254
199415,91,407
199415,97,305
199415,92,355
199415,90,407
199416,96,82
199416,93,82
199416,95,309
199416,94,257
199416,91,412
199416,97,309
199416,92,360
199416,90,412
199417,96,85
199417,93,85
199417,95,318
199417,94,265
199417,91,425
199417,97,318
199417,92,371
199417,90,425
199418,96,88
199418,93,88
199418,95,327
199418,94,273
199418,91,438
199418,97,327
199418,92,382
199418,90,438
199419,93,90
199419,95,337
199419,92,392
199419,97,337
199419,91,450
199419,96,90
199419,90,450
199419,94,281
199420,93,153
199420,95,573
199420,92,669
199420,97,573
199420,91,765
199420,96,153
199420,90,765
199420,94,477
199421,93,156
199421,95,584
199421,92,682
199421,97,584
199421,91,780
199421,96,156
199421,90,780
199421,94,487
199422,93,162
199422,95,607
199422,92,708
199422,97,607
199422,91,810
199422,96,162
199422,90,810
199422,94,505
199423,93,165
199423,95,618
199423,92,722
199423,97,618
199423,91,825
199423,96,165
199423,90,825
199423,94,515
199424,93,168
199424,95,629
199424,92,735
199424,97,629
199424,91,840
199424,96,168
199424,90,840
199424,94,524
199425,93,172
199425,95,646
199425,92,754
199425,97,646
199425,91,862
199425,96,172
199425,90,862
199425,94,538
199426,93,180
199426,95,674
199426,92,787
199426,97,674
199426,91,900
199426,96,180
199426,90,900
199426,94,562
199427,93,188
199427,95,702
199427,92,820
199427,97,702
199427,91,938
199427,96,188
199427,90,938
199427,94,585
199428,93,195
199428,95,731
199428,92,853
199428,97,731
199428,91,975
199428,96,195
199428,90,975
199428,94,608
199429,93,203
199429,95,759
199429,92,886
199429,97,759
199429,91,1013
199429,96,203
199429,90,1013
199429,94,632
199430,93,210
199430,95,787
199430,92,918
199430,97,787
199430,91,1050
199430,96,210
199430,90,1050
199430,94,655
199431,93,218
199431,95,815
199431,92,951
199431,97,815
199431,91,1088
199431,96,218
199431,90,1088
199431,94,679
199432,93,225
199432,95,843
199432,92,984
199432,97,843
199432,91,1125
199432,96,225
199432,90,1125
199432,94,702
199433,93,232
199433,95,871
199433,92,1017
199433,97,871
199433,91,1162
199433,96,232
199433,90,1162
199433,94,725
199434,93,237
199434,95,888
199434,92,1036
199434,97,888
199434,91,1185
199434,96,237
199434,90,1185
199434,94,739
199435,93,240
199435,95,899
199435,92,1050
199435,97,899
199435,91,1200
199435,96,240
199435,90,1200
199435,94,749
199436,93,244
199436,95,916
199436,92,1069
199436,97,916
199436,91,1222
199436,96,244
199436,90,1222
199436,94,763
199437,93,247
199437,95,927
199437,92,1082
199437,97,927
199437,91,1237
199437,96,247
199437,90,1237
199437,94,772
199438,93,255
199438,95,955
199438,92,1115
199438,97,955
199438,91,1275
199438,96,255
199438,90,1275
199438,94,796
199439,93,262
199439,95,984
199439,92,1148
199439,97,984
199439,91,1312
199439,96,262
199439,90,1312
199439,94,819
199440,93,270
199440,95,1012
199440,92,1181
199440,97,1012
199440,91,1350
199440,96,270
199440,90,1350
199440,94,842
199441,96,127
199441,93,127
199441,95,477
199441,94,398
199441,91,637
199441,90,637
199441,97,477
199441,92,557
199442,96,130
199442,93,130
199442,95,487
199442,94,406
199442,91,650
199442,90,650
199442,97,487
199442,92,568
199443,96,135
199443,93,135
199443,95,505
199443,94,421
199443,91,675
199443,90,675
199443,97,505
199443,92,590
199444,96,138
199444,93,138
199444,95,515
199444,94,429
199444,91,688
199444,90,688
199444,97,515
199444,92,601
199445,96,140
199445,93,140
199445,95,524
199445,94,437
199445,91,700
199445,90,700
199445,97,524
199445,92,612
199446,96,144
199446,93,144
199446,95,538
199446,94,448
199446,91,719
199446,90,719
199446,97,538
199446,92,628
199447,96,150
199447,93,150
199447,95,562
199447,94,468
199447,91,750
199447,90,750
199447,97,562
199447,92,655
199448,96,156
199448,93,156
199448,95,585
199448,94,488
199448,91,781
199448,90,781
199448,97,585
199448,92,682
199449,96,162
199449,93,162
199449,95,608
199449,94,507
199449,91,812
199449,90,812
199449,97,608
199449,92,710
199450,96,169
199450,93,169
199450,95,632
199450,94,527
199450,91,844
199450,90,844
199450,97,632
199450,92,737
199451,96,175
199451,93,175
199451,95,655
199451,94,546
199451,91,875
199451,90,875
199451,97,655
199451,92,764
199452,96,181
199452,93,181
199452,95,679
199452,94,566
199452,91,906
199452,90,906
199452,97,679
199452,92,792
199453,96,188
199453,93,188
199453,95,702
199453,94,585
199453,91,938
199453,90,938
199453,97,702
199453,92,819
199454,96,194
199454,93,194
199454,95,725
199454,94,604
199454,91,969
199454,90,969
199454,97,725
199454,92,846
199455,96,198
199455,93,198
199455,95,739
199455,94,616
199455,91,988
199455,90,988
199455,97,739
199455,92,863
199456,96,200
199456,93,200
199456,95,749
199456,94,624
199456,91,1000
199456,90,1000
199456,97,749
199456,92,874
199457,96,204
199457,93,204
199457,95,763
199457,94,636
199457,91,1019
199457,90,1019
199457,97,763
199457,92,890
199458,96,206
199458,93,206
199458,95,772
199458,94,643
199458,91,1031
199458,90,1031
199458,97,772
199458,92,901
199459,96,213
199459,93,213
199459,95,796
199459,94,663
199459,91,1063
199459,90,1063
199459,97,796
199459,92,928
199460,96,219
199460,93,219
199460,95,819
199460,94,682
199460,91,1094
199460,90,1094
199460,97,819
199460,92,956
199461,93,225
199461,95,842
199461,92,983
199461,97,842
199461,91,1125
199461,96,225
199461,90,1125
199461,94,702
199462,95,191
199462,96,51
199462,93,51
199462,94,159
199462,90,255
199462,92,222
199462,91,255
199462,97,191
199463,95,194
199463,96,52
199463,93,52
199463,94,162
199463,90,260
199463,92,227
199463,91,260
199463,97,194
199464,95,202
199464,96,54
199464,93,54
199464,94,168
199464,90,270
199464,92,235
199464,91,270
199464,97,202
199465,95,206
199465,96,55
199465,93,55
199465,94,172
199465,90,275
199465,92,240
199465,91,275
199465,97,206
199466,95,209
199466,96,56
199466,93,56
199466,94,175
199466,90,280
199466,92,244
199466,91,280
199466,97,209
199467,95,215
199467,96,57
199467,93,57
199467,94,179
199467,90,287
199467,92,251
199467,91,287
199467,97,215
199468,95,224
199468,96,60
199468,93,60
199468,94,187
199468,90,300
199468,92,262
199468,91,300
199468,97,224
199469,95,234
199469,96,62
199469,93,62
199469,94,195
199469,90,312
199469,92,272
199469,91,312
199469,97,234
199470,95,243
199470,96,65
199470,93,65
199470,94,203
199470,90,325
199470,92,283
199470,91,325
199470,97,243
199471,95,252
199471,96,68
199471,93,68
199471,94,211
199471,90,338
199471,92,294
199471,91,338
199471,97,252
199472,95,262
199472,96,70
199472,93,70
199472,94,218
199472,90,350
199472,92,305
199472,91,350
199472,97,262
199473,95,271
199473,96,73
199473,93,73
199473,94,226
199473,90,363
199473,92,316
199473,91,363
199473,97,271
199474,95,280
199474,96,75
199474,93,75
199474,94,234
199474,90,375
199474,92,327
199474,91,375
199474,97,280
199475,95,290
199475,96,77
199475,93,77
199475,94,242
199475,90,387
199475,92,338
199475,91,387
199475,97,290
199476,95,295
199476,96,79
199476,93,79
199476,94,246
199476,90,395
199476,92,344
199476,91,395
199476,97,295
199477,95,299
199477,96,80
199477,93,80
199477,94,250
199477,90,400
199477,92,349
199477,91,400
199477,97,299
199478,95,305
199478,96,81
199478,93,81
199478,94,254
199478,90,407
199478,92,355
199478,91,407
199478,97,305
199479,95,309
199479,96,82
199479,93,82
199479,94,257
199479,90,412
199479,92,360
199479,91,412
199479,97,309
199480,95,318
199480,96,85
199480,93,85
199480,94,265
199480,90,425
199480,92,371
199480,91,425
199480,97,318
199481,95,327
199481,96,88
199481,93,88
199481,94,273
199481,90,438
199481,92,382
199481,91,438
199481,97,327
199482,93,90
199482,95,337
199482,92,392
199482,97,337
199482,91,450
199482,96,90
199482,90,450
199482,94,281
199483,96,204
199483,93,204
199483,95,765
199483,94,637
199483,92,892
199483,91,1020
199483,97,765
199483,90,1020
199484,96,208
199484,93,208
199484,95,780
199484,94,650
199484,92,910
199484,91,1040
199484,97,780
199484,90,1040
199485,96,216
199485,93,216
199485,95,810
199485,94,675
199485,92,945
199485,91,1080
199485,97,810
199485,90,1080
199486,96,220
199486,93,220
199486,95,825
199486,94,688
199486,92,963
199486,91,1100
199486,97,825
199486,90,1100
199487,96,224
199487,93,224
199487,95,840
199487,94,700
199487,92,980
199487,91,1120
199487,97,840
199487,90,1120
199488,96,230
199488,93,230
199488,95,862
199488,94,719
199488,92,1006
199488,91,1150
199488,97,862
199488,90,1150
199489,96,240
199489,93,240
199489,95,900
199489,94,750
199489,92,1050
199489,91,1200
199489,97,900
199489,90,1200
199490,96,250
199490,93,250
199490,95,938
199490,94,781
199490,92,1094
199490,91,1250
199490,97,938
199490,90,1250
199491,96,260
199491,93,260
199491,95,975
199491,94,812
199491,92,1137
199491,91,1300
199491,97,975
199491,90,1300
199492,96,270
199492,93,270
199492,95,1013
199492,94,844
199492,92,1181
199492,91,1350
199492,97,1013
199492,90,1350
199493,96,280
199493,93,280
199493,95,1050
199493,94,875
199493,92,1225
199493,91,1400
199493,97,1050
199493,90,1400
199494,96,290
199494,93,290
199494,95,1088
199494,94,906
199494,92,1269
199494,91,1450
199494,97,1088
199494,90,1450
199495,96,300
199495,93,300
199495,95,1125
199495,94,938
199495,92,1312
199495,91,1500
199495,97,1125
199495,90,1500
199496,96,310
199496,93,310
199496,95,1162
199496,94,969
199496,92,1356
199496,91,1550
199496,97,1162
199496,90,1550
199497,96,316
199497,93,316
199497,95,1185
199497,94,988
199497,92,1383
199497,91,1580
199497,97,1185
199497,90,1580
199498,96,320
199498,93,320
199498,95,1200
199498,94,1000
199498,92,1400
199498,91,1600
199498,97,1200
199498,90,1600
199499,96,326
199499,93,326
199499,95,1222
199499,94,1019
199499,92,1426
199499,91,1630
199499,97,1222
199499,90,1630
199500,96,330
199500,93,330
199500,95,1237
199500,94,1031
199500,92,1444
199500,91,1650
199500,97,1237
199500,90,1650
199501,96,340
199501,93,340
199501,95,1275
199501,94,1063
199501,92,1488
199501,91,1700
199501,97,1275
199501,90,1700
199502,96,350
199502,93,350
199502,95,1312
199502,94,1094
199502,92,1531
199502,91,1750
199502,97,1312
199502,90,1750
199503,93,360
199503,95,1350
199503,92,1575
199503,97,1350
199503,91,1800
199503,96,360
199503,90,1800
199503,94,1125
199504,96,204
199504,93,204
199504,95,765
199504,94,637
199504,97,765
199504,91,1020
199504,92,892
199504,90,1020
199505,96,208
199505,93,208
199505,95,780
199505,94,650
199505,97,780
199505,91,1040
199505,92,910
199505,90,1040
199506,96,216
199506,93,216
199506,95,810
199506,94,675
199506,97,810
199506,91,1080
199506,92,945
199506,90,1080
199507,96,220
199507,93,220
199507,95,825
199507,94,688
199507,97,825
199507,91,1100
199507,92,963
199507,90,1100
199508,96,224
199508,93,224
199508,95,840
199508,94,700
199508,97,840
199508,91,1120
199508,92,980
199508,90,1120
199509,96,230
199509,93,230
199509,95,862
199509,94,719
199509,97,862
199509,91,1150
199509,92,1006
199509,90,1150
199510,96,240
199510,93,240
199510,95,900
199510,94,750
199510,97,900
199510,91,1200
199510,92,1050
199510,90,1200
199511,96,250
199511,93,250
199511,95,938
199511,94,781
199511,97,938
199511,91,1250
199511,92,1094
199511,90,1250
199512,96,260
199512,93,260
199512,95,975
199512,94,812
199512,97,975
199512,91,1300
199512,92,1137
199512,90,1300
199513,96,270
199513,93,270
199513,95,1013
199513,94,844
199513,97,1013
199513,91,1350
199513,92,1181
199513,90,1350
199514,96,280
199514,93,280
199514,95,1050
199514,94,875
199514,97,1050
199514,91,1400
199514,92,1225
199514,90,1400
199515,96,290
199515,93,290
199515,95,1088
199515,94,906
199515,97,1088
199515,91,1450
199515,92,1269
199515,90,1450
199516,96,300
199516,93,300
199516,95,1125
199516,94,938
199516,97,1125
199516,91,1500
199516,92,1312
199516,90,1500
199517,96,310
199517,93,310
199517,95,1162
199517,94,969
199517,97,1162
199517,91,1550
199517,92,1356
199517,90,1550
199518,96,316
199518,93,316
199518,95,1185
199518,94,988
199518,97,1185
199518,91,1580
199518,92,1383
199518,90,1580
199519,96,320
199519,93,320
199519,95,1200
199519,94,1000
199519,97,1200
199519,91,1600
199519,92,1400
199519,90,1600
199520,96,326
199520,93,326
199520,95,1222
199520,94,1019
199520,97,1222
199520,91,1630
199520,92,1426
199520,90,1630
199521,96,330
199521,93,330
199521,95,1237
199521,94,1031
199521,97,1237
199521,91,1650
199521,92,1444
199521,90,1650
199522,96,340
199522,93,340
199522,95,1275
199522,94,1063
199522,97,1275
199522,91,1700
199522,92,1488
199522,90,1700
199523,96,350
199523,93,350
199523,95,1312
199523,94,1094
199523,97,1312
199523,91,1750
199523,92,1531
199523,90,1750
199524,93,360
199524,95,1350
199524,92,1575
199524,97,1350
199524,91,1800
199524,96,360
199524,90,1800
199524,94,1125
199525,96,95
199525,95,287
199525,94,382
199525,93,335
199525,91,382
199525,92,382
199525,90,382
199525,97,287
199526,96,97
199526,95,292
199526,94,390
199526,93,341
199526,91,390
199526,92,390
199526,90,390
199526,97,292
199527,96,100
199527,95,303
199527,94,405
199527,93,354
199527,91,405
199527,92,405
199527,90,405
199527,97,303
199528,96,102
199528,95,309
199528,94,413
199528,93,361
199528,91,413
199528,92,413
199528,90,413
199528,97,309
199529,96,104
199529,95,315
199529,94,420
199529,93,367
199529,91,420
199529,92,420
199529,90,420
199529,97,315
199530,96,107
199530,95,323
199530,94,431
199530,93,377
199530,91,431
199530,92,431
199530,90,431
199530,97,323
199531,96,112
199531,95,337
199531,94,450
199531,93,394
199531,91,450
199531,92,450
199531,90,450
199531,97,337
199532,96,116
199532,95,351
199532,94,469
199532,93,410
199532,91,469
199532,92,469
199532,90,469
199532,97,351
199533,96,121
199533,95,365
199533,94,487
199533,93,426
199533,91,487
199533,92,487
199533,90,487
199533,97,365
199534,96,126
199534,95,379
199534,94,506
199534,93,443
199534,91,506
199534,92,506
199534,90,506
199534,97,379
199535,96,130
199535,95,393
199535,94,525
199535,93,459
199535,91,525
199535,92,525
199535,90,525
199535,97,393
199536,96,135
199536,95,407
199536,94,544
199536,93,476
199536,91,544
199536,92,544
199536,90,544
199536,97,407
199537,96,140
199537,95,422
199537,94,562
199537,93,492
199537,91,562
199537,92,562
199537,90,562
199537,97,422
199538,96,144
199538,95,436
199538,94,581
199538,93,508
199538,91,581
199538,92,581
199538,90,581
199538,97,436
199539,96,147
199539,95,444
199539,94,593
199539,93,518
199539,91,593
199539,92,593
199539,90,593
199539,97,444
199540,96,149
199540,95,450
199540,94,600
199540,93,525
199540,91,600
199540,92,600
199540,90,600
199540,97,450
199541,96,152
199541,95,458
199541,94,611
199541,93,535
199541,91,611
199541,92,611
199541,90,611
199541,97,458
199542,96,153
199542,95,464
199542,94,619
199542,93,541
199542,91,619
199542,92,619
199542,90,619
199542,97,464
199543,96,158
199543,95,478
199543,94,638
199543,93,558
199543,91,638
199543,92,638
199543,90,638
199543,97,478
199544,96,163
199544,95,492
199544,94,656
199544,93,574
199544,91,656
199544,92,656
199544,90,656
199544,97,492
199545,96,167
199545,95,506
199545,94,675
199545,93,590
199545,91,675
199545,92,675
199545,90,675
199545,97,506
199546,96,63
199546,95,191
199546,94,255
199546,93,222
199546,91,255
199546,92,255
199546,90,255
199546,97,191
199547,96,64
199547,95,194
199547,94,260
199547,93,227
199547,91,260
199547,92,260
199547,90,260
199547,97,194
199548,96,67
199548,95,202
199548,94,270
199548,93,235
199548,91,270
199548,92,270
199548,90,270
199548,97,202
199549,96,68
199549,95,206
199549,94,275
199549,93,240
199549,91,275
199549,92,275
199549,90,275
199549,97,206
199550,96,69
199550,95,209
199550,94,280
199550,93,244
199550,91,280
199550,92,280
199550,90,280
199550,97,209
199551,96,71
199551,95,215
199551,94,287
199551,93,251
199551,91,287
199551,92,287
199551,90,287
199551,97,215
199552,96,74
199552,95,224
199552,94,300
199552,93,262
199552,91,300
199552,92,300
199552,90,300
199552,97,224
199553,96,78
199553,95,234
199553,94,312
199553,93,272
199553,91,312
199553,92,312
199553,90,312
199553,97,234
199554,96,81
199554,95,243
199554,94,325
199554,93,283
199554,91,325
199554,92,325
199554,90,325
199554,97,243
199555,96,84
199555,95,252
199555,94,338
199555,93,294
199555,91,338
199555,92,338
199555,90,338
199555,97,252
199556,96,87
199556,95,262
199556,94,350
199556,93,305
199556,91,350
199556,92,350
199556,90,350
199556,97,262
199557,96,90
199557,95,271
199557,94,363
199557,93,316
199557,91,363
199557,92,363
199557,90,363
199557,97,271
199558,96,93
199558,95,280
199558,94,375
199558,93,327
199558,91,375
199558,92,375
199558,90,375
199558,97,280
199559,96,96
199559,95,290
199559,94,387
199559,93,338
199559,91,387
199559,92,387
199559,90,387
199559,97,290
199560,96,98
199560,95,295
199560,94,395
199560,93,344
199560,91,395
199560,92,395
199560,90,395
199560,97,295
199561,96,99
199561,95,299
199561,94,400
199561,93,349
199561,91,400
199561,92,400
199561,90,400
199561,97,299
199562,96,101
199562,95,305
199562,94,407
199562,93,355
199562,91,407
199562,92,407
199562,90,407
199562,97,305
199563,96,102
199563,95,309
199563,94,412
199563,93,360
199563,91,412
199563,92,412
199563,90,412
199563,97,309
199564,96,105
199564,95,318
199564,94,425
199564,93,371
199564,91,425
199564,92,425
199564,90,425
199564,97,318
199565,96,108
199565,95,327
199565,94,438
199565,93,382
199565,91,438
199565,92,438
199565,90,438
199565,97,327
199566,96,112
199566,95,337
199566,94,450
199566,93,392
199566,91,450
199566,92,450
199566,90,450
199566,97,337
199567,93,669
199567,95,573
199567,92,765
199567,97,573
199567,91,765
199567,96,191
199567,90,765
199567,94,765
199568,93,682
199568,95,584
199568,92,780
199568,97,584
199568,91,780
199568,96,194
199568,90,780
199568,94,780
199569,93,708
199569,95,607
199569,92,810
199569,97,607
199569,91,810
199569,96,202
199569,90,810
199569,94,810
199570,93,722
199570,95,618
199570,92,825
199570,97,618
199570,91,825
199570,96,206
199570,90,825
199570,94,825
199571,93,735
199571,95,629
199571,92,840
199571,97,629
199571,91,840
199571,96,209
199571,90,840
199571,94,840
199572,93,754
199572,95,646
199572,92,862
199572,97,646
199572,91,862
199572,96,215
199572,90,862
199572,94,862
199573,93,787
199573,95,674
199573,92,900
199573,97,674
199573,91,900
199573,96,224
199573,90,900
199573,94,900
199574,93,820
199574,95,702
199574,92,938
199574,97,702
199574,91,938
199574,96,234
199574,90,938
199574,94,938
199575,93,853
199575,95,731
199575,92,975
199575,97,731
199575,91,975
199575,96,243
199575,90,975
199575,94,975
199576,93,886
199576,95,759
199576,92,1013
199576,97,759
199576,91,1013
199576,96,252
199576,90,1013
199576,94,1013
199577,93,918
199577,95,787
199577,92,1050
199577,97,787
199577,91,1050
199577,96,262
199577,90,1050
199577,94,1050
199578,93,951
199578,95,815
199578,92,1088
199578,97,815
199578,91,1088
199578,96,271
199578,90,1088
199578,94,1088
199579,93,984
199579,95,843
199579,92,1125
199579,97,843
199579,91,1125
199579,96,280
199579,90,1125
199579,94,1125
199580,93,1017
199580,95,871
199580,92,1162
199580,97,871
199580,91,1162
199580,96,290
199580,90,1162
199580,94,1162
199581,93,1036
199581,95,888
199581,92,1185
199581,97,888
199581,91,1185
199581,96,295
199581,90,1185
199581,94,1185
199582,93,1050
199582,95,899
199582,92,1200
199582,97,899
199582,91,1200
199582,96,299
199582,90,1200
199582,94,1200
199583,93,1069
199583,95,916
199583,92,1222
199583,97,916
199583,91,1222
199583,96,305
199583,90,1222
199583,94,1222
199584,93,1082
199584,95,927
199584,92,1237
199584,97,927
199584,91,1237
199584,96,309
199584,90,1237
199584,94,1237
199585,93,1115
199585,95,955
199585,92,1275
199585,97,955
199585,91,1275
199585,96,318
199585,90,1275
199585,94,1275
199586,93,1148
199586,95,984
199586,92,1312
199586,97,984
199586,91,1312
199586,96,327
199586,90,1312
199586,94,1312
199587,93,1181
199587,95,1012
199587,92,1350
199587,97,1012
199587,91,1350
199587,96,337
199587,90,1350
199587,94,1350
199588,96,159
199588,95,477
199588,97,267
199588,94,637
199588,90,637
199588,92,637
199588,91,637
199588,93,557
199589,96,162
199589,95,487
199589,97,272
199589,94,650
199589,90,650
199589,92,650
199589,91,650
199589,93,568
199590,96,168
199590,95,505
199590,97,283
199590,94,675
199590,90,675
199590,92,675
199590,91,675
199590,93,590
199592,91,688
199592,93,601
199592,96,172
199592,95,515
199592,97,288
199592,94,688
199592,90,688
199592,92,688
199593,96,175
199593,95,524
199593,97,293
199593,94,700
199593,90,700
199593,92,700
199593,91,700
199593,93,612
199594,96,179
199594,95,538
199594,97,301
199594,94,719
199594,90,719
199594,92,719
199594,91,719
199594,93,628
199595,96,187
199595,95,562
199595,97,314
199595,94,750
199595,90,750
199595,92,750
199595,91,750
199595,93,655
199596,96,195
199596,95,585
199596,97,328
199596,94,781
199596,90,781
199596,92,781
199596,91,781
199596,93,682
199597,96,203
199597,95,608
199597,97,341
199597,94,812
199597,90,812
199597,92,812
199597,91,812
199597,93,710
199598,96,211
199598,95,632
199598,97,354
199598,94,844
199598,90,844
199598,92,844
199598,91,844
199598,93,737
199599,96,218
199599,95,655
199599,97,367
199599,94,875
199599,90,875
199599,92,875
199599,91,875
199599,93,764
199600,96,226
199600,95,679
199600,97,380
199600,94,906
199600,90,906
199600,92,906
199600,91,906
199600,93,792
199601,96,234
199601,95,702
199601,97,393
199601,94,938
199601,90,938
199601,92,938
199601,91,938
199601,93,819
199602,96,242
199602,95,725
199602,97,406
199602,94,969
199602,90,969
199602,92,969
199602,91,969
199602,93,846
199603,96,246
199603,95,739
199603,97,414
199603,94,988
199603,90,988
199603,92,988
199603,91,988
199603,93,863
199604,96,250
199604,95,749
199604,97,419
199604,94,1000
199604,90,1000
199604,92,1000
199604,91,1000
199604,93,874
199605,96,254
199605,95,763
199605,97,427
199605,94,1019
199605,90,1019
199605,92,1019
199605,91,1019
199605,93,890
199606,96,257
199606,95,772
199606,97,432
199606,94,1031
199606,90,1031
199606,92,1031
199606,91,1031
199606,93,901
199607,96,265
199607,95,796
199607,97,445
199607,94,1063
199607,90,1063
199607,92,1063
199607,91,1063
199607,93,928
199608,96,273
199608,95,819
199608,97,458
199608,94,1094
199608,90,1094
199608,92,1094
199608,91,1094
199608,93,956
199609,96,281
199609,95,842
199609,97,472
199609,94,1125
199609,90,1125
199609,92,1125
199609,91,1125
199609,93,983
