# Version: 18.08.58.00
id,group_id,item_id
10980,28765,212630
10981,28765,212631
10982,28765,212632
10983,28765,212633
10984,28765,212634
10985,28766,212635
10986,28766,212636
10987,28766,212637
10988,28766,212638
10989,28766,212639
10990,28767,212640
10991,28767,212641
10992,28767,212642
10993,28767,212643
10994,28767,212644
10995,28768,212645
10996,28768,212646
10997,28768,212647
10998,28768,212648
10999,28768,212649
11000,28769,212650
11001,28769,212651
11002,28769,212652
11003,28769,212653
11004,28769,212654
11005,28770,212655
11006,28770,212656
11007,28770,212657
11008,28770,212658
11009,28770,212659
11010,28771,212660
11011,28771,212661
11012,28771,212662
11013,28771,212663
11014,28771,212664
11015,28772,212665
11016,28772,212666
11017,28772,212667
11018,28772,212668
11019,28772,212669
11020,28773,212670
11021,28773,212671
11022,28773,212672
11023,28773,212673
11024,28773,212674
11025,28774,212675
11026,28774,212676
11027,28774,212677
11028,28774,212678
11029,28774,212679
11030,28775,212680
11031,28775,212681
11032,28775,212682
11033,28775,212683
11034,28776,212685
11035,28776,212686
11036,28776,212687
11037,28776,212688
11038,28776,212689
11039,28777,212690
11040,28777,212691
11041,28777,212692
11042,28777,212693
11043,28777,212694
11044,28778,212695
11045,28778,212696
11046,28778,212697
11047,28778,212698
11048,28778,212699
11049,28779,212700
11050,28779,212701
11051,28779,212702
11052,28779,212703
11053,28779,212704
11054,28780,212705
11055,28780,212706
11056,28780,212707
11057,28780,212708
11058,28780,212709
11059,28781,212710
11060,28781,212711
11061,28781,212712
11062,28781,212713
11063,28781,212714
11064,28782,212715
11065,28782,212716
11066,28782,212717
11067,28782,212718
11068,28782,212719
11069,28783,212720
11070,28783,212721
11071,28783,212722
11072,28783,212723
11073,28783,212724
11074,28784,212725
11075,28784,212726
11076,28784,212727
11077,28784,212728
11078,28784,212729
11079,28785,212730
11080,28785,212731
11081,28785,212732
11082,28785,212733
11083,28785,212734
11084,28786,212735
11085,28786,212736
11086,28786,212737
11087,28786,212738
11088,28786,212739
11089,28787,212740
11090,28787,212741
11091,28787,212742
11092,28787,212743
11093,28787,212745
11094,28788,212746
11095,28788,212747
11096,28788,212748
11097,28788,212749
11098,28788,212750
11099,28789,212751
11100,28789,212752
11101,28789,212753
11102,28789,212754
11103,28789,212755
11104,28790,212756
11105,28790,212757
11106,28790,212758
11107,28790,212759
11108,28790,212760
11109,28791,212761
11110,28791,212762
11111,28791,212763
11112,28791,212764
11113,28791,212765
11114,28792,212766
11115,28792,212767
11116,28792,212768
11117,28792,212769
11118,28792,212770
11119,28793,212771
11120,28793,212772
11121,28793,212773
11122,28793,212774
11123,28793,212775
11124,28794,212776
11125,28794,212777
11126,28794,212778
11127,28794,212779
11128,28794,212780
11129,28795,212781
11130,28795,212782
11131,28795,212783
11132,28795,212784
11133,28795,212785
11134,28796,212786
11135,28796,212787
11136,28796,212788
11137,28796,212789
11138,28796,212790
11139,28797,212791
11140,28797,212792
11141,28797,212793
11142,28797,212794
11143,28797,212795
11144,28798,212796
11145,28798,212797
11146,28798,212798
11147,28798,212799
11148,28798,212800
11149,28799,212801
11150,28799,212802
11151,28799,212803
11152,28799,212804
11153,28799,212805
11154,28800,212808
11155,28800,212809
11156,28800,212810
11157,28800,212811
11158,28800,212812
11159,28801,212813
11160,28801,212814
11161,28801,212815
11162,28801,212816
11163,28801,212817
11164,28802,212818
11165,28802,212819
11166,28802,212820
11167,28802,212821
11168,28802,212822
11169,28803,212823
11170,28803,212824
11171,28803,212825
11172,28803,212826
11173,28803,212827
11174,28804,212828
11175,28804,212829
11176,28804,212832
11177,28804,212833
11178,28804,212834
11179,28805,212835
11180,28805,212836
11181,28805,212837
11182,28805,212838
11183,28805,212839
11184,28806,212840
11185,28806,212841
11186,28806,212843
11187,28806,212844
11188,28806,212845
11189,28807,212847
11190,28807,212848
11191,28807,212849
11192,28807,212850
11193,28807,212851
11194,28808,212852
11195,28808,212853
11196,28808,212854
11197,28808,212855
11198,28808,212856
11199,28809,212857
11200,28809,212858
11201,28809,212859
11202,28809,212860
11203,28809,212861
11204,28810,212862
11205,28810,212863
11206,28810,212864
11207,28810,212865
11208,28810,212866
11209,28811,212867
11210,28811,212868
11211,28811,212869
11212,28811,212870
11213,28811,212871
11214,28812,212872
11215,28812,212873
11216,28812,212874
11217,28812,212875
11218,28812,212876
11219,28813,212877
11220,28813,212878
11221,28813,212879
11222,28813,212880
11223,28813,212881
11224,28814,212882
11225,28814,212883
11226,28814,212884
11227,28814,212885
11228,28814,212886
11229,28815,212887
11230,28815,212888
11231,28815,212889
11232,28815,212890
11233,28815,212891
11234,28816,212959
11235,28816,212960
11236,28817,212966
11237,28817,212967
11238,28818,212993
11239,28818,212994
11240,28818,212995
11241,28819,213260
11242,28819,213261
11243,28820,213262
11244,28820,213263
11245,28821,213264
11246,28821,213265
11247,28822,213266
11248,28822,213267
11249,28823,213269
11250,28823,213270
11251,28824,213271
11252,28824,213272
11253,28825,213273
11254,28825,213274
11255,28826,213275
11256,28826,213276
11257,28827,213277
11258,28827,213278
11259,28828,213441
11260,28828,213442
11261,28829,213443
11262,28829,213444
11263,28830,213445
11264,28830,213446
11265,28831,213447
11266,28831,213448
11267,28832,213449
11268,28832,213450
11269,28833,213967
11270,28833,213968
11271,28834,214085
11272,28834,214086
11273,28847,214156
11274,28847,214157
11275,28847,214158
11276,28847,214159
11277,28847,214160
11278,28849,214161
11279,28849,214162
11280,28849,214163
11281,28849,214164
11282,28849,214165
11283,28851,214166
11284,28851,214167
11285,28851,214168
11286,28851,214169
11287,28851,214170
11288,28852,214171
11289,28852,214172
11290,28852,214173
11291,28852,214174
11292,28852,214175
11293,28854,214176
11294,28854,214177
11295,28854,214178
11296,28854,214179
11297,28854,214180
11298,28856,214182
11299,28856,214183
11300,28856,214184
11301,28856,214185
11302,28856,214186
11303,28858,214187
11304,28858,214188
11305,28858,214189
11306,28858,214190
11307,28858,214191
11308,28860,214192
11309,28860,214193
11310,28860,214194
11311,28860,214195
11312,28860,214196
11313,28862,214197
11314,28862,214198
11315,28862,214199
11316,28862,214200
11317,28862,214201
11318,28864,214203
11319,28864,214204
11320,28864,214205
11321,28864,214206
11322,28864,214207
11323,28866,214208
11324,28866,214209
11325,28866,214210
11326,28866,214211
11327,28866,214212
11328,28868,214217
11329,28868,214218
11330,28868,214219
11331,28868,214220
11332,28868,214221
11333,28870,214245
11334,28870,214246
11335,28870,214247
11336,28870,214248
11337,28870,214249
11338,28872,214259
11339,28872,214255
11340,28872,214256
11341,28872,214257
11342,28872,214258
11343,28874,214260
11344,28874,214261
11345,28874,214262
11346,28874,214263
11347,28874,214264
11348,28876,214265
11349,28876,214266
11350,28876,214267
11351,28876,214268
11352,28876,214269
11353,28878,214270
11354,28878,214271
11355,28878,214272
11356,28878,214273
11357,28878,214274
11358,28880,214277
11359,28880,214278
11360,28880,214279
11361,28880,214280
11362,28880,214281
11363,28882,214282
11364,28882,214283
11365,28882,214284
11366,28882,214285
11367,28882,214286
11368,28884,214287
11369,28884,214288
11370,28884,214289
11371,28884,214290
11372,28884,214291
11373,28886,214292
11374,28886,214293
11375,28886,214294
11376,28886,214295
11377,28886,214296
11378,28888,214297
11379,28888,214298
11380,28888,214299
11381,28888,214300
11382,28888,214301
11383,28890,214303
11384,28890,214304
11385,28890,214305
11386,28890,214306
11387,28890,214307
11388,28892,214308
11389,28892,214309
11390,28892,214310
11391,28892,214311
11392,28892,214312
11393,28894,214313
11394,28894,214314
11395,28894,214315
11396,28894,214316
11397,28894,214317
11398,28895,214318
11399,28895,214319
11400,28895,214320
11401,28895,214321
11402,28895,214322
11403,28896,214323
11404,28896,214324
11405,28896,214325
11406,28896,214326
11407,28896,214327
11408,28898,214328
11409,28898,214329
11410,28898,214330
11411,28898,214331
11412,28898,214332
11413,28900,214333
11414,28900,214334
11415,28900,214335
11416,28900,214336
11417,28900,214337
11418,28902,214338
11419,28902,214339
11420,28902,214340
11421,28902,214341
11422,28902,214342
11423,28904,214343
11424,28904,214344
11425,28904,214345
11426,28904,214346
11427,28904,214347
11428,28906,214348
11429,28906,214349
11430,28906,214350
11431,28906,214351
11432,28906,234610
11433,28908,214755
11434,28908,214756
11435,28909,214757
11436,28909,214758
11437,28910,214759
11438,28910,214760
11439,28911,214761
11440,28911,214762
11441,28912,214763
11442,28912,214764
11443,28913,214765
11444,28913,214766
11445,28914,214767
11446,28914,214768
11447,28915,214794
11448,28915,214795
11449,28916,214796
11450,28916,214797
11451,28917,214798
11452,28917,214799
11453,28918,214800
11454,28918,214801
11455,28919,214802
11456,28919,214803
11457,28920,214804
11458,28920,214805
11459,28921,214806
11460,28921,214807
11461,28922,214808
11462,28922,214809
11463,28923,214810
11464,28923,214811
11465,28924,214812
11466,28924,214813
11467,28925,214814
11468,28925,214815
11469,28926,214816
11470,28926,214817
11471,28927,214818
11472,28927,214819
11473,28928,214820
11474,28928,214821
11475,28929,214822
11476,28929,214823
11477,28930,214824
11478,28930,214825
11479,28931,214826
11480,28931,214827
11481,28932,214828
11482,28932,214829
11483,28933,214830
11484,28933,214831
11485,28934,214832
11486,28934,214833
11487,28935,214834
11488,28935,214835
11489,28936,214836
11490,28936,214837
11491,28937,214838
11492,28937,214839
11493,28938,214841
11494,28938,214842
11495,28939,214843
11496,28939,214844
11497,28940,214845
11498,28940,214846
11499,28941,214847
11500,28941,214848
11501,28942,214849
11502,28942,214850
11503,28943,214851
11504,28943,214852
11505,28944,214853
11506,28944,214854
11507,28945,214857
11508,28945,214858
11509,28946,214888
11510,28946,214889
11511,28947,214940
11512,28947,229944
11513,28947,214941
11514,28947,229945
11515,28947,214942
11516,28947,229946
11517,28947,214974
11518,28947,229947
11519,28947,214975
11520,28947,229948
11521,28947,214976
11522,28947,229949
11523,28953,215056
11524,28953,215057
11525,28954,215058
11526,28954,215059
11527,28955,215060
11528,28955,215061
11529,28956,215062
11530,28956,215063
11531,28957,215064
11532,28957,215065
11533,28958,215066
11534,28958,215067
11535,28959,215068
11536,28959,215069
11537,28960,215070
11538,28960,215071
11539,28961,215072
11540,28961,215073
11541,28962,215074
11542,28962,215075
11543,28963,215076
11544,28963,215077
11545,28964,215078
11546,28964,215079
11547,28965,215080
11548,28965,215081
11549,28966,215082
11550,28966,215083
11551,28967,215084
11552,28967,215085
11553,28968,215086
11554,28968,215087
11555,28969,215088
11556,28969,215089
11557,28970,215090
11558,28970,215091
11559,28971,215092
11560,28971,215093
11561,28972,215094
11562,28972,215095
11563,28973,215096
11564,28973,215097
11565,28974,215098
11566,28974,215099
11567,28975,215100
11568,28975,215101
11569,28976,215102
11570,28976,215103
11571,28977,215104
11572,28977,215105
11573,28978,215106
11574,28978,215107
11575,28979,215108
11576,28979,215109
11577,28980,215110
11578,28980,215111
11579,28981,215112
11580,28981,215113
11581,28982,215114
11582,28982,215115
11583,28983,215116
11584,28983,215117
11585,28984,215118
11586,28984,215119
11587,28985,215222
11588,28985,215223
11589,28986,215224
11590,28986,215225
11591,28987,215226
11592,28987,215227
11593,28988,215228
11594,28988,215229
11595,28989,215230
11596,28989,215231
11597,28990,215232
11598,28990,215233
11599,28991,215415
11600,28991,215416
11601,28992,215440
11602,28992,215441
11603,28993,215460
11604,28993,215461
11605,28994,215462
11606,28994,215463
11607,28995,215464
11608,28995,215465
11609,28996,215466
11610,28996,215467
11611,28997,215468
11612,28997,215469
11613,28998,215470
11614,28998,215471
11615,28999,215472
11616,28999,215473
11617,29000,215474
11618,29000,215475
11619,29001,215476
11620,29001,215477
11621,29002,215531
11622,29002,215533
11623,29003,215535
11624,29003,215536
11625,29004,215537
11626,29004,215538
11627,29005,215539
11628,29005,215540
11629,29006,215541
11630,29006,215542
11631,29007,215543
11632,29007,215544
11633,29008,215546
11634,29008,215547
11635,29009,215548
11636,29009,215549
11637,29010,215550
11638,29010,215551
11639,29011,215552
11640,29011,215553
11641,29012,215554
11642,29012,215555
11643,29013,215556
11644,29013,215557
11645,29015,215600
11646,29015,215601
11647,29016,215602
11648,29016,215603
11649,29017,215604
11650,29017,215605
11651,29018,215606
11652,29018,215607
11653,29019,215608
11654,29019,215609
11655,29020,215610
11656,29020,215611
11657,29021,215613
11658,29021,215614
11659,29022,215615
11660,29022,215616
11661,29023,215617
11662,29023,215618
11663,29024,215619
11664,29024,215620
11665,29025,215621
11666,29025,215622
11667,29026,215623
11668,29026,215624
11669,29027,216267
11670,29027,216268
11671,29028,216373
11672,29028,216372
11673,29029,216659
11674,29029,216660
11675,29030,216661
11676,29030,216662
11677,29031,216663
11678,29031,216664
11679,29032,216665
11680,29032,216666
11681,29033,216667
11682,29033,216668
11683,29034,216669
11684,29034,216670
11685,29035,216671
11686,29035,216672
11687,29036,216673
11688,29036,216674
11689,29037,216675
11690,29037,216676
11691,29038,216677
11692,29038,216678
11693,29039,216679
11694,29039,216680
11695,29040,216681
11696,29040,216682
11697,29041,216683
11698,29041,216684
11699,29042,216685
11700,29042,216686
11701,29043,216687
11702,29043,216688
11703,29044,216689
11704,29044,216690
11705,29045,216916
11706,29045,216917
11707,29046,216918
11708,29046,216919
11709,29047,216920
11710,29047,216921
11711,29048,216922
11712,29048,216923
11713,29049,216924
11714,29049,216925
11715,29050,216926
11716,29050,216927
11717,29051,216928
11718,29051,216929
11719,29052,216930
11720,29052,216931
11721,29053,216958
11722,29053,216959
11723,29054,216992
11724,29054,216993
11725,29055,216994
11726,29055,216995
11727,29056,216996
11728,29056,216997
11729,29057,216998
11730,29057,216999
11731,29058,217000
11732,29058,217001
11733,29059,217002
11734,29059,217003
11735,29060,217004
11736,29060,217005
11737,29061,217029
11738,29061,217030
11739,29062,217031
11740,29062,217032
11741,29063,217033
11742,29063,217034
11743,29064,217035
11744,29064,217036
11745,29065,217037
11746,29065,217038
11747,29066,217635
11748,29066,217636
11749,29067,217637
11750,29067,217638
11751,29068,217639
11752,29068,217640
11753,29069,217641
11754,29069,217642
11755,29070,217643
11756,29070,217644
11757,29071,217645
11758,29071,217646
11759,29072,217647
11760,29072,217648
11761,29073,217649
11762,29073,217650
11763,29074,217653
11764,29074,217654
11765,29075,217655
11766,29075,217656
11767,29076,217657
11768,29076,217658
11769,29077,217659
11770,29077,217660
11771,29078,217661
11772,29078,217662
11773,29079,217663
11774,29079,217664
11775,29080,217665
11776,29080,217666
11777,29081,217682
11778,29081,217683
11779,29082,217684
11780,29082,217685
11781,29083,217686
11782,29083,217687
11783,29084,217688
11784,29084,217689
11785,29085,217690
11786,29085,217691
11787,29086,217698
11788,29086,217699
11789,29087,217700
11790,29087,217701
11791,29088,217702
11792,29088,217703
11793,29089,217704
11794,29089,217705
11795,29090,217706
11796,29090,217707
11797,29091,217710
11798,29091,217711
11799,29092,217712
11800,29092,217713
11801,29093,217714
11802,29093,217715
11803,29094,217716
11804,29094,217717
11805,29095,217718
11806,29095,217719
11807,29096,217720
11808,29096,217721
11809,29097,217722
11810,29097,217723
11811,29098,217724
11812,29098,217725
11813,29099,218002
11814,29099,218003
11815,29100,218004
11816,29100,218005
11817,29101,218006
11818,29101,218007
11819,29102,218008
11820,29102,218009
11821,29103,218010
11822,29103,218011
11823,29104,218012
11824,29104,218013
11825,29105,218014
11826,29105,218015
11827,29106,218016
11828,29106,218017
11829,29107,218036
11830,29107,218037
11831,29108,218038
11832,29108,218039
11833,29109,218040
11834,29109,218041
11835,29110,218042
11836,29110,218043
11837,29111,218044
11838,29111,218045
11839,29112,218046
11840,29112,218047
11841,29113,218048
11842,29113,218049
11843,29114,218050
11844,29114,218051
11845,29115,218052
11846,29115,218053
11847,29116,218054
11848,29116,218055
11849,29117,218056
11850,29117,218057
11851,29118,218058
11852,29118,218059
11853,29119,218172
11854,29119,218173
11855,29120,218174
11856,29120,218175
11857,29121,218176
11858,29121,218177
11859,29122,218178
11860,29122,218179
11861,29123,218180
11862,29123,218181
11863,29124,218182
11864,29124,218183
11865,29125,218184
11866,29125,218185
11867,29126,218186
11868,29126,218187
11869,29127,218206
11870,29127,218207
11871,29128,218208
11872,29128,218209
11873,29129,218210
11874,29129,218211
11875,29130,218212
11876,29130,218213
11877,29131,218214
11878,29131,218215
11879,29132,218216
11880,29132,218217
11881,29133,218218
11882,29133,218219
11883,29134,218220
11884,29134,218221
11885,29135,218236
11886,29135,218237
11887,29136,218238
11888,29136,218239
11889,29137,218240
11890,29137,218241
11891,29138,218242
11892,29138,218243
11893,29139,218244
11894,29139,218245
11895,29140,218246
11896,29140,218247
11897,29141,218248
11898,29141,218249
11899,29142,218250
11900,29142,218251
11901,29143,218252
11902,29143,218253
11903,29144,218254
11904,29144,218255
11905,29145,218256
11906,29145,218257
11907,29146,218258
11908,29146,218259
11909,29147,218260
11910,29147,218261
11911,29148,218262
11912,29148,218263
11913,29149,218264
11914,29149,218265
11915,29150,218266
11916,29150,218267
11917,29151,218268
11918,29151,218269
11919,29152,218270
11920,29152,218271
11921,29153,218272
11922,29153,218273
11923,29154,218274
11924,29154,218275
11925,29155,218279
11926,29155,218280
11927,29156,218281
11928,29156,218282
11929,29157,218283
11930,29157,218284
11931,29158,218285
11932,29158,218286
11933,29159,218287
11934,29159,218288
11935,29160,218289
11936,29160,218290
11937,29161,218291
11938,29161,218292
11939,29162,218293
11940,29162,218294
11941,29163,218351
11942,29163,218352
11943,29163,218353
11944,29163,218354
11945,29163,218355
11946,29163,218356
11947,29163,218357
11948,29163,218358
11949,29163,218359
11950,29163,218360
11951,29163,218596
11952,29163,218597
11953,29163,218598
11954,29163,218599
11955,29163,218600
11956,29163,218601
11957,29163,218602
11958,29163,218603
11959,29163,218604
11960,29163,218605
11961,29163,218614
11962,29163,218615
11963,29163,218616
11964,29163,218617
11965,29163,218618
11966,29163,218619
11967,29163,218620
11968,29163,218621
11969,29163,218622
11970,29163,218623
11971,29164,218361
11972,29164,218362
11973,29165,218363
11974,29165,218364
11975,29166,218365
11976,29166,218366
11977,29167,218367
11978,29167,218368
11979,29168,218369
11980,29168,218370
11981,29169,218371
11982,29169,218372
11983,29170,218373
11984,29170,218374
11985,29171,218375
11986,29171,218376
11987,29172,218377
11988,29172,218378
11989,29173,218379
11990,29173,218380
11991,29174,218381
11992,29174,218382
11993,29175,218383
11994,29175,218384
11995,29176,218385
11996,29176,218386
11997,29177,218387
11998,29177,218388
11999,29178,218389
12000,29178,218390
12001,29179,218391
12002,29179,218392
12003,29180,218427
12004,29180,218428
12005,29181,218429
12006,29181,218430
12007,29182,218431
12008,29182,218432
12009,29183,218433
12010,29183,218434
12011,29184,218435
12012,29184,218436
12013,29185,218437
12014,29185,218438
12015,29186,218439
12016,29186,218440
12017,29187,218453
12018,29187,218454
12019,29188,218455
12020,29188,218456
12021,29189,218457
12022,29189,218458
12023,29190,218459
12024,29190,218460
12025,29191,218461
12026,29191,218462
12027,29192,218489
12028,29192,218490
12029,29193,218514
12030,29193,218515
12031,29194,218516
12032,29194,218517
12033,29195,218518
12034,29195,218519
12035,29196,218520
12036,29196,218521
12037,29197,218522
12038,29197,218523
12039,29198,218525
12040,29198,218526
12041,29199,218529
12042,29199,218530
12043,29200,218535
12044,29200,218536
12045,29201,218537
12046,29201,218538
12047,29202,218539
12048,29202,218540
12049,29203,218541
12050,29203,218542
12051,29204,218543
12052,29204,218544
12053,29205,218545
12054,29205,218546
12055,29206,218547
12056,29206,218548
12057,29207,218549
12058,29207,218550
12059,29208,218551
12060,29208,218552
12061,29209,218553
12062,29209,218554
12063,29210,218555
12064,29210,218556
12065,29211,218557
12066,29211,218558
12067,29212,218559
12068,29212,218560
12069,29213,218562
12070,29213,218563
12071,29214,218564
12072,29214,218565
12073,29215,218566
12074,29215,218567
12075,29216,218568
12076,29216,218569
12077,29217,218570
12078,29217,218571
12079,29218,218572
12080,29218,218573
12081,29219,218574
12082,29219,218575
12083,29220,218577
12084,29220,218578
12085,29221,218579
12086,29221,218580
12087,29222,218581
12088,29222,218582
12089,29223,218583
12090,29223,218584
12091,29224,218585
12092,29224,218586
12093,29225,218587
12094,29225,218588
12095,29226,218589
12096,29226,218590
12097,29227,218591
12098,29227,218592
12099,29229,218606
12100,29229,218607
12101,29230,218608
12102,29230,218609
12103,29231,218610
12104,29231,218611
12105,29232,218612
12106,29232,218613
12107,29234,218624
12108,29234,218625
12109,29235,218626
12110,29235,218627
12111,29236,218633
12112,29236,218634
12113,29237,218635
12114,29237,218636
12115,29238,218689
12116,29238,218690
12117,29239,218691
12118,29239,218692
12119,29240,218693
12120,29240,218694
12121,29241,218696
12122,29241,218697
12123,29242,218698
12124,29242,218699
12125,29243,218717
12126,29243,218718
12127,29244,218726
12128,29244,218727
12129,29245,218780
12130,29245,218781
12131,29245,218782
12132,29246,218820
12133,29246,218821
12134,29247,218822
12135,29247,218823
12136,29247,218824
12137,29247,218825
12138,29247,218826
12139,29247,218827
12140,29247,218828
12141,29247,218829
12142,29247,218830
12143,29247,218831
12144,29247,218832
12145,29247,218833
12146,29247,218834
12147,29247,218835
12148,29247,218836
12149,29247,218837
12150,29247,218838
12151,29247,218839
12152,29247,218840
12153,29247,218841
12154,29247,218842
12155,29247,218843
12156,29247,218844
12157,29247,218845
12158,29247,218846
12159,29247,218847
12160,29247,218848
12161,29247,218849
12162,29247,218850
12163,29247,218851
12164,29250,218858
12165,29250,218859
12166,29251,218860
12167,29251,218861
12168,29252,218862
12169,29252,218863
12170,29253,218864
12171,29253,218865
12172,29254,218866
12173,29254,218867
12174,29255,218868
12175,29255,218869
12176,29256,218870
12177,29256,218871
12178,29257,218881
12179,29257,218882
12180,29258,218883
12181,29258,218884
12182,29259,218885
12183,29259,218886
12184,29260,218899
12185,29260,218900
12186,29261,218901
12187,29261,218902
12188,29262,218903
12189,29262,218904
12190,29263,218905
12191,29263,218906
12192,29264,218907
12193,29264,218908
12194,29265,218909
12195,29265,218910
12196,29266,218911
12197,29266,218912
12198,29267,218913
12199,29267,218914
12200,29268,218915
12201,29268,218916
12202,29269,218917
12203,29269,218918
12204,29270,218919
12205,29270,218920
12206,29271,218921
12207,29271,218922
12208,29272,218923
12209,29272,218924
12210,29273,218925
12211,29273,218926
12212,29274,218929
12213,29274,218930
12214,29275,218931
12215,29275,218932
12216,29276,218933
12217,29276,218934
12218,29277,218945
12219,29277,218946
12220,29278,218947
12221,29278,218948
12222,29279,218949
12223,29279,218950
12224,29280,218959
12225,29280,218960
12226,29281,218963
12227,29281,218964
12228,29282,218965
12229,29282,218966
12230,29283,218967
12231,29283,218968
12232,29284,218969
12233,29284,218970
12234,29285,219023
12235,29285,219024
12236,29286,219025
12237,29286,219026
12238,29287,219029
12239,29287,219030
12240,29288,219033
12241,29288,219034
12242,29289,219037
12243,29289,219038
12244,29290,219041
12245,29290,219042
12246,29291,219045
12247,29291,219046
12248,29292,219049
12249,29292,219050
12250,29293,219055
12251,29293,219056
12252,29294,219057
12253,29294,219058
12254,29295,219059
12255,29295,219060
12256,29296,219061
12257,29296,219062
12258,29297,219065
12259,29297,219066
12260,29298,219067
12261,29298,219068
12262,29299,219069
12263,29299,219070
12264,29300,219086
12265,29300,219087
12266,29301,219088
12267,29301,219089
12268,29302,219092
12269,29302,219093
12270,29303,219096
12271,29303,219097
12272,29304,219100
12273,29304,219101
12274,29305,220237
12275,29305,220238
12276,29306,220239
12277,29306,220240
12278,29307,220243
12279,29307,220244
12280,29308,220247
12281,29308,220248
12282,29309,220251
12283,29309,220252
12284,29310,220255
12285,29310,220256
12286,29311,220259
12287,29311,220260
12288,29312,220263
12289,29312,220264
12290,29313,220271
12291,29313,220272
12292,29314,220275
12293,29314,220276
12294,29315,220277
12295,29315,220278
12296,29316,220279
12297,29316,220280
12298,29317,220281
12299,29317,220282
12300,29318,220283
12301,29318,220284
12302,29319,220287
12303,29319,220288
12304,29320,220295
12305,29320,220296
12306,29321,220303
12307,29321,220304
12308,29322,220305
12309,29322,220306
12310,29323,220307
12311,29323,220308
12312,29324,220310
12313,29324,220311
12314,29325,220313
12315,29325,220314
12316,29326,220315
12317,29326,220316
12318,29327,220317
12319,29327,220318
12320,29328,221451
12321,29328,221453
12322,29329,221456
12323,29329,221457
12324,29330,221462
12325,29330,221463
12326,29331,221467
12327,29331,221469
12328,29332,221471
12329,29332,221472
12330,29333,221477
12331,29333,221478
12332,29334,221483
12333,29334,221484
12334,29335,221486
12335,29335,221487
12336,29336,222603
12337,29336,222604
12338,29337,222605
12339,29337,222606
12340,29338,222609
12341,29338,222610
12342,29339,222611
12343,29339,222612
12344,29340,222613
12345,29340,222614
12346,29341,222617
12347,29341,222618
12348,29342,222621
12349,29342,222622
12350,29343,222625
12351,29343,222626
12352,29344,222629
12353,29344,222630
12354,29345,222631
12355,29345,222632
12356,29346,222633
12357,29346,222634
12358,29347,222637
12359,29347,222638
12360,29348,222641
12361,29348,222642
12362,29349,222645
12363,29349,222646
12364,29350,222649
12365,29350,222650
12366,29351,222651
12367,29351,222652
12368,29352,222653
12369,29352,222654
12370,29353,222655
12371,29353,222656
12372,29354,222657
12373,29354,222658
12374,29355,222659
12375,29355,222660
12376,29356,222661
12377,29356,222662
12378,29357,222663
12379,29357,222664
12380,29358,222667
12381,29358,222668
12382,29359,222669
12383,29359,222670
12384,29360,222673
12385,29360,222674
12386,29361,222677
12387,29361,222678
12388,29362,222681
12389,29362,222682
12390,29363,222683
12391,29363,222684
12392,29364,222746
12393,29364,222747
12394,29365,222748
12395,29365,222749
12396,29366,222750
12397,29366,222751
12398,29367,222754
12399,29367,222755
12400,29368,222758
12401,29368,222759
12402,29369,222762
12403,29369,222763
12404,29370,222766
12405,29370,222767
12406,29371,222770
12407,29371,222771
12408,29372,222774
12409,29372,222775
12410,29373,222783
12411,29373,222784
12412,29374,222785
12413,29374,222786
12414,29375,222789
12415,29375,222790
12416,29376,222793
12417,29376,222794
12418,29377,222797
12419,29377,222798
12420,29378,222801
12421,29378,222802
12422,29379,222865
12423,29379,222866
12424,29380,222867
12425,29380,222868
12426,29381,222871
12427,29381,222872
12428,29382,222875
12429,29382,222876
12430,29383,222879
12431,29383,222880
12432,29384,222897
12433,29384,222898
12434,29385,222899
12435,29385,222900
12436,29386,222901
12437,29386,222902
12438,29387,222903
12439,29387,222904
12440,29388,222907
12441,29388,222908
12442,29389,222911
12443,29389,222912
12444,29390,222913
12445,29390,222914
12446,29391,222921
12447,29391,222922
12448,29392,222923
12449,29392,222924
12450,29393,222925
12451,29393,222926
12452,29394,222927
12453,29394,222928
12454,29395,222929
12455,29395,222930
12456,29396,222931
12457,29396,222932
12458,29397,222933
12459,29397,222934
12460,29398,222935
12461,29398,222936
12462,29399,222939
12463,29399,222940
12464,29400,222941
12465,29400,222942
12466,29401,223083
12467,29401,223084
12468,29402,223085
12469,29402,223086
12470,29403,223087
12471,29403,223088
12472,29404,223089
12473,29404,223090
12474,29405,223091
12475,29405,223092
12476,29406,223093
12477,29406,223094
12478,29407,223095
12479,29407,223096
12480,29408,223097
12481,29408,223098
12482,29409,223099
12483,29409,223100
12484,29410,223101
12485,29410,223102
12486,29411,223103
12487,29411,223104
12488,29412,223105
12489,29412,223106
12490,29413,223169
12491,29413,223170
12492,29414,223171
12493,29414,223172
12494,29415,223173
12495,29415,223174
12496,29416,223175
12497,29416,223176
12498,29417,223177
12499,29417,223178
12500,29418,223179
12501,29418,223180
12502,29419,223394
12503,29419,223395
12504,29420,223396
12505,29420,223397
12506,29421,223400
12507,29421,223401
12508,29422,223403
12509,29422,223404
12510,29423,223405
12511,29423,223406
12512,29424,223407
12513,29424,223408
12514,29425,223409
12515,29425,223410
12516,29426,223411
12517,29426,223412
12518,29427,223413
12519,29427,223414
12520,29428,223415
12521,29428,223416
12522,29429,223417
12523,29429,223418
12524,29430,223419
12525,29430,223420
12526,29431,223421
12527,29431,223422
12528,29432,223423
12529,29432,223424
12530,29433,223425
12531,29433,223426
12532,29434,223427
