# table: implant_matrix
id,shining_id,bright_id,faded_id,ability_id,treat_ql1,ability_ql1,treat_ql200,ability_ql200,treat_ql201,ability_ql201,treat_ql300,ability_ql300
5192,10,86,0,19,11,6,951,404,1001,426,2051,1095
5193,8,20,40,17,11,6,951,404,1001,426,2051,1095
5194,17,11,24,20,11,6,951,404,1001,426,2051,1095
5195,26,72,12,19,11,6,951,404,1001,426,2051,1095
5196,81,0,80,17,11,6,951,404,1001,426,2051,1095
5197,55,3,32,17,11,6,951,404,1001,426,2051,1095
5198,38,53,75,20,11,6,951,404,1001,426,2051,1095
5199,97,40,53,16,11,16,1005,464,1001,476,2051,1231
5200,80,73,34,17,11,6,951,404,1001,426,2051,1095
5201,33,58,29,16,11,6,951,404,1001,426,2051,1095
5202,88,65,58,16,11,16,1005,464,1001,476,2051,1231
5203,68,49,79,17,11,6,951,404,1001,426,2051,1095
5204,103,45,101,21,11,16,1005,464,1001,476,2051,1231
5205,83,64,86,20,11,6,951,404,1001,426,2051,1095
5206,38,85,40,20,11,6,951,404,1001,426,2051,1095
5207,42,41,109,18,11,16,1005,414,1001,426,2051,1095
5208,30,25,10,18,11,6,951,404,1001,426,2051,1095
5209,70,0,95,21,11,16,1005,414,1001,426,2051,1095
5210,97,73,35,16,11,16,1005,464,1001,476,2051,1231
5211,96,74,16,16,11,16,1005,464,1001,476,2051,1231
5212,99,31,64,16,11,16,1005,464,1001,476,2051,1231
5213,94,0,34,18,11,16,1005,414,1001,426,2051,1095
5214,19,25,74,18,11,6,951,404,1001,426,2051,1095
5215,80,74,8,17,11,6,951,404,1001,426,2051,1095
5216,95,79,16,16,11,16,1005,464,1001,476,2051,1231
5217,98,0,34,18,11,16,1005,414,1001,426,2051,1095
5218,94,60,64,16,11,16,1005,464,1001,476,2051,1231
5219,0,27,92,18,11,16,1005,414,1001,426,2051,1095
5220,47,61,0,19,11,6,951,404,1001,426,2051,1095
5221,26,72,40,19,11,6,951,404,1001,426,2051,1095
5222,82,84,0,20,11,6,951,404,1001,426,2051,1095
5223,85,26,71,20,11,6,951,404,1001,426,2051,1095
5224,30,71,24,18,11,6,951,404,1001,426,2051,1095
5225,68,62,40,17,11,6,951,404,1001,426,2051,1095
5226,95,0,64,18,11,16,1005,414,1001,426,2051,1095
5227,39,79,18,17,11,6,951,404,1001,426,2051,1095
5228,8,84,60,17,11,6,951,404,1001,426,2051,1095
5229,83,0,12,17,11,6,951,404,1001,426,2051,1095
5230,53,0,82,17,11,6,951,404,1001,426,2051,1095
5231,77,14,44,18,11,6,951,404,1001,426,2051,1095
5232,17,71,33,20,11,6,951,404,1001,426,2051,1095
5233,22,10,109,21,11,16,1005,414,1001,426,2051,1095
5234,29,30,31,17,11,6,951,404,1001,426,2051,1095
5235,87,0,98,21,11,16,1005,414,1001,426,2051,1095
5236,73,2,0,16,11,6,951,404,1001,426,2051,1095
5237,7,28,47,18,11,6,951,404,1001,426,2051,1095
5238,82,49,40,19,11,6,951,404,1001,426,2051,1095
5239,17,11,52,20,11,6,951,404,1001,426,2051,1095
5240,78,0,70,18,11,6,951,404,1001,426,2051,1095
5241,38,84,12,20,11,6,951,404,1001,426,2051,1095
5242,78,112,42,18,11,6,951,404,1001,426,2051,1095
5243,0,2,100,16,11,16,1005,414,1001,426,2051,1095
5244,0,60,53,17,11,6,951,404,1001,426,2051,1095
5245,0,9,30,17,11,6,951,404,1001,426,2051,1095
5246,7,112,11,18,11,6,951,404,1001,426,2051,1095
5247,35,17,44,17,11,6,951,404,1001,426,2051,1095
5248,0,35,40,17,11,6,951,404,1001,426,2051,1095
5249,67,0,96,21,11,16,1005,414,1001,426,2051,1095
5250,60,3,96,17,11,16,1005,414,1001,426,2051,1095
5251,5,0,65,20,11,6,951,404,1001,426,2051,1095
5252,47,41,0,19,11,6,951,404,1001,426,2051,1095
5253,112,38,71,18,11,6,951,404,1001,426,2051,1095
5254,83,44,63,20,11,6,951,404,1001,426,2051,1095
5255,78,46,47,18,11,6,951,404,1001,426,2051,1095
5256,77,17,55,18,11,6,951,404,1001,426,2051,1095
5257,0,53,60,19,11,6,951,404,1001,426,2051,1095
5258,71,41,109,21,11,16,1005,414,1001,426,2051,1095
5259,94,32,64,16,11,16,1005,464,1001,476,2051,1231
5260,20,38,71,19,11,6,951,404,1001,426,2051,1095
5261,101,30,66,21,11,16,1005,464,1001,476,2051,1231
5262,80,79,67,17,11,6,951,404,1001,426,2051,1095
5263,46,105,87,17,11,16,1005,414,1001,426,2051,1095
5264,39,29,57,17,11,6,951,404,1001,426,2051,1095
5265,39,19,57,17,11,6,951,404,1001,426,2051,1095
5266,100,0,20,18,11,16,1005,414,1001,426,2051,1095
5267,109,46,88,21,11,16,1005,464,1001,476,2051,1231
5268,70,2,32,17,11,6,951,404,1001,426,2051,1095
5269,39,32,2,17,11,6,951,404,1001,426,2051,1095
5270,94,31,26,16,11,16,1005,464,1001,476,2051,1231
5271,109,28,88,21,11,16,1005,464,1001,476,2051,1231
5272,99,79,3,16,11,16,1005,464,1001,476,2051,1231
5273,0,67,0,17,11,6,951,404,1001,426,2051,1095
5274,21,102,25,17,11,16,1005,414,1001,426,2051,1095
5275,8,20,63,17,11,6,951,404,1001,426,2051,1095
5276,0,32,35,17,11,6,951,404,1001,426,2051,1095
5277,38,57,40,20,11,6,951,404,1001,426,2051,1095
5278,106,103,19,21,11,16,1005,464,1001,476,2051,1231
5279,86,19,2,19,11,6,951,404,1001,426,2051,1095
5280,32,17,0,20,11,6,951,404,1001,426,2051,1095
5281,82,84,75,19,11,6,951,404,1001,426,2051,1095
5282,59,89,65,16,11,16,1005,414,1001,426,2051,1095
5283,55,33,0,16,11,6,951,404,1001,426,2051,1095
5284,81,67,71,19,11,6,951,404,1001,426,2051,1095
5285,67,75,96,17,11,16,1005,414,1001,426,2051,1095
5286,65,43,24,20,11,6,951,404,1001,426,2051,1095
5287,16,0,0,20,11,6,951,404,1001,426,2051,1095
5288,69,75,13,17,11,6,951,404,1001,426,2051,1095
5289,10,0,56,17,11,6,951,404,1001,426,2051,1095
5290,82,49,79,19,11,6,951,404,1001,426,2051,1095
5291,94,79,64,16,11,16,1005,464,1001,476,2051,1231
5292,0,66,73,19,11,6,951,404,1001,426,2051,1095
5293,87,16,45,21,11,16,1005,414,1001,426,2051,1095
5294,104,70,106,21,11,16,1005,464,1001,476,2051,1231
5295,97,13,34,16,11,16,1005,464,1001,476,2051,1231
5296,68,56,79,17,11,6,951,404,1001,426,2051,1095
5297,25,28,103,17,11,16,1005,414,1001,426,2051,1095
5298,98,13,16,16,11,16,1005,464,1001,476,2051,1231
5299,75,102,89,17,11,16,1005,414,1001,426,2051,1095
5300,4,90,65,16,11,16,1005,414,1001,426,2051,1095
5301,0,95,101,16,11,16,1005,464,1001,476,2051,1231
5302,80,0,3,18,11,6,951,404,1001,426,2051,1095
5303,8,57,0,19,11,6,951,404,1001,426,2051,1095
5304,62,67,80,19,11,6,951,404,1001,426,2051,1095
5305,0,32,34,17,11,6,951,404,1001,426,2051,1095
5306,84,52,0,21,11,6,951,404,1001,426,2051,1095
5307,60,0,95,21,11,16,1005,414,1001,426,2051,1095
5308,56,82,0,19,11,6,951,404,1001,426,2051,1095
5309,71,10,6,21,11,6,951,404,1001,426,2051,1095
5310,29,93,39,17,11,16,1005,414,1001,426,2051,1095
5311,67,8,97,17,11,16,1005,414,1001,426,2051,1095
5312,94,29,8,16,11,16,1005,464,1001,476,2051,1231
5313,73,0,97,21,11,16,1005,414,1001,426,2051,1095
5314,62,22,80,19,11,6,951,404,1001,426,2051,1095
5315,19,0,74,18,11,6,951,404,1001,426,2051,1095
5316,65,11,76,20,11,6,951,404,1001,426,2051,1095
5317,51,26,0,19,11,6,951,404,1001,426,2051,1095
5318,83,49,86,20,11,6,951,404,1001,426,2051,1095
5319,86,19,53,19,11,6,951,404,1001,426,2051,1095
5320,67,33,49,17,11,6,951,404,1001,426,2051,1095
5321,101,103,0,21,11,16,1005,464,1001,476,2051,1231
5322,26,51,21,19,11,6,951,404,1001,426,2051,1095
5323,0,0,68,17,11,6,951,404,1001,426,2051,1095
5324,26,51,75,19,11,6,951,404,1001,426,2051,1095
5325,19,43,59,18,11,6,951,404,1001,426,2051,1095
5326,0,9,34,17,11,6,951,404,1001,426,2051,1095
5327,4,58,0,17,11,6,951,404,1001,426,2051,1095
5328,0,66,79,19,11,6,951,404,1001,426,2051,1095
5329,70,2,100,17,11,16,1005,414,1001,426,2051,1095
5330,48,87,29,17,11,16,1005,414,1001,426,2051,1095
5331,83,53,63,20,11,6,951,404,1001,426,2051,1095
5332,0,45,0,21,11,6,951,404,1001,426,2051,1095
5333,0,57,21,19,11,6,951,404,1001,426,2051,1095
5334,21,39,25,17,11,6,951,404,1001,426,2051,1095
5335,0,31,8,20,11,6,951,404,1001,426,2051,1095
5336,102,93,0,19,11,16,1005,464,1001,476,2051,1231
5337,80,32,53,17,11,6,951,404,1001,426,2051,1095
5338,15,87,55,17,11,16,1005,414,1001,426,2051,1095
5339,12,14,65,20,11,6,951,404,1001,426,2051,1095
5340,0,62,21,19,11,6,951,404,1001,426,2051,1095
5341,8,64,86,17,11,6,951,404,1001,426,2051,1095
5342,25,27,47,17,11,6,951,404,1001,426,2051,1095
5343,30,6,76,18,11,6,951,404,1001,426,2051,1095
5344,94,32,20,16,11,16,1005,464,1001,476,2051,1231
5345,17,11,7,20,11,6,951,404,1001,426,2051,1095
5346,26,34,9,19,11,6,951,404,1001,426,2051,1095
5347,21,88,0,16,11,16,1005,464,1001,476,2051,1231
5348,5,87,55,17,11,16,1005,414,1001,426,2051,1095
5349,77,90,65,18,11,16,1005,414,1001,426,2051,1095
5350,8,57,50,17,11,6,951,404,1001,426,2051,1095
5351,89,12,58,20,11,16,1005,464,1001,476,2051,1231
5352,106,93,19,21,11,16,1005,464,1001,476,2051,1231
5353,19,47,33,18,11,6,951,404,1001,426,2051,1095
5354,25,46,91,17,11,16,1005,414,1001,426,2051,1095
5355,97,0,34,18,11,16,1005,414,1001,426,2051,1095
5356,17,43,36,20,11,6,951,404,1001,426,2051,1095
5357,42,36,72,18,11,6,951,404,1001,426,2051,1095
5358,80,29,81,17,11,6,951,404,1001,426,2051,1095
5359,101,107,31,21,11,16,1005,464,1001,476,2051,1231
5360,69,91,98,17,11,16,1005,414,1001,426,2051,1095
5361,81,26,56,19,11,6,951,404,1001,426,2051,1095
5362,39,19,18,17,11,6,951,404,1001,426,2051,1095
5363,83,81,60,20,11,6,951,404,1001,426,2051,1095
5364,65,42,59,20,11,6,951,404,1001,426,2051,1095
5365,34,58,69,17,11,6,951,404,1001,426,2051,1095
5366,99,60,26,16,11,16,1005,464,1001,476,2051,1231
5367,86,29,53,19,11,6,951,404,1001,426,2051,1095
5368,0,35,9,17,11,6,951,404,1001,426,2051,1095
5369,97,29,0,17,11,16,1005,414,1001,426,2051,1095
5370,48,0,0,20,11,6,951,404,1001,426,2051,1095
5371,112,86,83,18,11,6,951,404,1001,426,2051,1095
5372,65,11,74,20,11,6,951,404,1001,426,2051,1095
5373,46,39,89,17,11,16,1005,414,1001,426,2051,1095
5374,100,73,67,16,11,16,1005,464,1001,476,2051,1231
5375,19,0,36,18,11,6,951,404,1001,426,2051,1095
5376,0,8,32,17,11,6,951,404,1001,426,2051,1095
5377,25,46,108,17,11,16,1005,414,1001,426,2051,1095
5378,82,20,86,19,11,6,951,404,1001,426,2051,1095
5379,36,28,11,17,11,6,951,404,1001,426,2051,1095
5380,82,72,60,19,11,6,951,404,1001,426,2051,1095
5381,86,31,16,19,11,6,951,404,1001,426,2051,1095
5382,99,79,20,16,11,16,1005,464,1001,476,2051,1231
5383,68,85,21,17,11,6,951,404,1001,426,2051,1095
5384,82,18,50,19,11,6,951,404,1001,426,2051,1095
5385,0,18,79,19,11,6,951,404,1001,426,2051,1095
5386,106,0,39,18,11,16,1005,414,1001,426,2051,1095
5387,8,72,75,17,11,6,951,404,1001,426,2051,1095
5388,12,17,44,20,11,6,951,404,1001,426,2051,1095
5389,104,0,0,21,11,16,1005,414,1001,426,2051,1095
5390,105,30,19,21,11,16,1005,464,1001,476,2051,1231
5391,99,32,3,16,11,16,1005,464,1001,476,2051,1231
5392,2,0,29,20,11,6,951,404,1001,426,2051,1095
5393,42,0,77,17,11,6,951,404,1001,426,2051,1095
5394,27,36,77,18,11,6,951,404,1001,426,2051,1095
5395,59,78,65,16,11,6,951,404,1001,426,2051,1095
5396,68,62,60,17,11,6,951,404,1001,426,2051,1095
5397,36,28,92,17,11,16,1005,414,1001,426,2051,1095
5398,68,85,12,17,11,6,951,404,1001,426,2051,1095
5399,98,79,64,16,11,16,1005,464,1001,476,2051,1231
5400,108,95,106,21,11,16,1005,464,1001,476,2051,1231
5401,97,73,64,16,11,16,1005,464,1001,476,2051,1231
5402,31,67,80,20,11,6,951,404,1001,426,2051,1095
5403,61,0,56,17,11,6,951,404,1001,426,2051,1095
5404,68,35,21,17,11,6,951,404,1001,426,2051,1095
5405,8,37,9,17,11,6,951,404,1001,426,2051,1095
5406,100,32,57,16,11,16,1005,464,1001,476,2051,1231
5407,95,29,18,16,11,16,1005,464,1001,476,2051,1231
5408,83,72,0,21,11,6,951,404,1001,426,2051,1095
5409,99,32,0,17,11,16,1005,414,1001,426,2051,1095
5410,26,64,12,19,11,6,951,404,1001,426,2051,1095
5411,0,15,0,20,11,6,951,404,1001,426,2051,1095
5412,60,33,97,17,11,16,1005,414,1001,426,2051,1095
5413,5,89,0,20,11,16,1005,464,1001,476,2051,1231
5414,4,78,65,16,11,6,951,404,1001,426,2051,1095
5415,86,48,2,19,11,6,951,404,1001,426,2051,1095
5416,52,0,6,17,11,6,951,404,1001,426,2051,1095
5417,0,62,75,19,11,6,951,404,1001,426,2051,1095
5418,22,36,4,21,11,6,951,404,1001,426,2051,1095
5419,66,22,0,21,11,6,951,404,1001,426,2051,1095
5420,99,73,30,16,11,16,1005,464,1001,476,2051,1231
5421,91,21,0,17,11,16,1005,414,1001,426,2051,1095
5422,17,6,27,20,11,6,951,404,1001,426,2051,1095
5423,95,19,20,16,11,16,1005,464,1001,476,2051,1231
5424,99,31,34,16,11,16,1005,464,1001,476,2051,1231
5425,0,92,25,20,11,16,1005,464,1001,476,2051,1231
5426,103,97,102,21,11,16,1005,464,1001,476,2051,1231
5427,8,18,40,17,11,6,951,404,1001,426,2051,1095
5428,85,86,83,20,11,6,951,404,1001,426,2051,1095
5429,0,79,8,19,11,6,951,404,1001,426,2051,1095
5430,47,36,0,17,11,6,951,404,1001,426,2051,1095
5431,73,3,100,17,11,16,1005,414,1001,426,2051,1095
5432,95,48,35,16,11,16,1005,464,1001,476,2051,1231
5433,104,94,101,21,11,16,1005,464,1001,476,2051,1231
5434,0,28,70,17,11,6,951,404,1001,426,2051,1095
5435,108,98,54,21,11,16,1005,464,1001,476,2051,1231
5436,0,0,73,17,11,6,951,404,1001,426,2051,1095
5437,6,28,107,18,11,16,1005,414,1001,426,2051,1095
5438,95,73,3,16,11,16,1005,464,1001,476,2051,1231
5439,9,14,69,17,11,6,951,404,1001,426,2051,1095
5440,97,0,64,18,11,16,1005,414,1001,426,2051,1095
5441,27,0,15,17,11,6,951,404,1001,426,2051,1095
5442,30,6,33,18,11,6,951,404,1001,426,2051,1095
5443,63,86,83,19,11,6,951,404,1001,426,2051,1095
5444,12,87,44,20,11,16,1005,414,1001,426,2051,1095
5445,26,64,63,19,11,6,951,404,1001,426,2051,1095
5446,41,22,83,19,11,6,951,404,1001,426,2051,1095
5447,25,76,47,17,11,6,951,404,1001,426,2051,1095
5448,83,44,40,20,11,6,951,404,1001,426,2051,1095
5449,47,10,43,18,11,6,951,404,1001,426,2051,1095
5450,5,0,55,20,11,6,951,404,1001,426,2051,1095
5451,44,26,0,19,11,6,951,404,1001,426,2051,1095
5452,100,48,67,16,11,16,1005,464,1001,476,2051,1231
5453,69,33,96,17,11,16,1005,414,1001,426,2051,1095
5454,55,91,100,17,11,16,1005,414,1001,426,2051,1095
5455,80,40,34,17,11,6,951,404,1001,426,2051,1095
5456,43,52,71,21,11,6,951,404,1001,426,2051,1095
5457,80,0,64,18,11,6,951,404,1001,426,2051,1095
5458,98,40,18,16,11,16,1005,464,1001,476,2051,1231
5459,0,99,68,16,11,16,1005,464,1001,476,2051,1231
5460,3,14,0,16,11,6,951,404,1001,426,2051,1095
5461,0,73,30,17,11,6,951,404,1001,426,2051,1095
5462,99,31,57,16,11,16,1005,464,1001,476,2051,1231
5463,7,0,107,18,11,16,1005,414,1001,426,2051,1095
5464,28,92,25,17,11,16,1005,414,1001,426,2051,1095
5465,94,19,53,16,11,16,1005,464,1001,476,2051,1231
5466,67,3,98,17,11,16,1005,414,1001,426,2051,1095
5467,82,85,73,19,11,6,951,404,1001,426,2051,1095
5468,94,73,0,17,11,16,1005,414,1001,426,2051,1095
5469,68,56,12,17,11,6,951,404,1001,426,2051,1095
5470,99,29,64,16,11,16,1005,464,1001,476,2051,1231
5471,97,19,81,16,11,16,1005,464,1001,476,2051,1231
5472,86,0,53,18,11,6,951,404,1001,426,2051,1095
5473,80,79,26,17,11,6,951,404,1001,426,2051,1095
5474,55,3,100,17,11,16,1005,414,1001,426,2051,1095
5475,99,0,64,18,11,16,1005,414,1001,426,2051,1095
5476,38,64,0,19,11,6,951,404,1001,426,2051,1095
5477,95,74,18,16,11,16,1005,464,1001,476,2051,1231
5478,95,9,3,16,11,16,1005,464,1001,476,2051,1231
5479,26,85,12,19,11,6,951,404,1001,426,2051,1095
5480,55,3,45,17,11,6,951,404,1001,426,2051,1095
5481,0,34,63,17,11,6,951,404,1001,426,2051,1095
5482,68,49,12,17,11,6,951,404,1001,426,2051,1095
5483,0,43,14,21,11,6,951,404,1001,426,2051,1095
5484,7,27,47,18,11,6,951,404,1001,426,2051,1095
5485,93,46,11,19,11,16,1005,464,1001,476,2051,1231
5486,49,97,106,17,11,16,1005,414,1001,426,2051,1095
5487,86,60,81,19,11,6,951,404,1001,426,2051,1095
5488,82,64,86,19,11,6,951,404,1001,426,2051,1095
5489,96,73,34,16,11,16,1005,464,1001,476,2051,1231
5490,26,56,75,19,11,6,951,404,1001,426,2051,1095
5491,19,0,27,18,11,6,951,404,1001,426,2051,1095
5492,106,93,66,21,11,16,1005,464,1001,476,2051,1231
5493,27,41,51,18,11,6,951,404,1001,426,2051,1095
5494,68,81,9,17,11,6,951,404,1001,426,2051,1095
5495,83,64,50,20,11,6,951,404,1001,426,2051,1095
5496,95,19,34,16,11,16,1005,464,1001,476,2051,1231
5497,63,86,71,19,11,6,951,404,1001,426,2051,1095
5498,105,109,66,21,11,16,1005,464,1001,476,2051,1231
5499,102,103,0,21,11,16,1005,464,1001,476,2051,1231
5500,100,73,30,16,11,16,1005,464,1001,476,2051,1231
5501,86,60,53,19,11,6,951,404,1001,426,2051,1095
5502,97,79,35,16,11,16,1005,464,1001,476,2051,1231
5503,8,85,9,17,11,6,951,404,1001,426,2051,1095
5504,69,50,49,17,11,6,951,404,1001,426,2051,1095
5505,94,79,35,16,11,16,1005,464,1001,476,2051,1231
5506,73,33,94,17,11,16,1005,414,1001,426,2051,1095
5507,86,60,16,19,11,6,951,404,1001,426,2051,1095
5508,108,99,106,21,11,16,1005,464,1001,476,2051,1231
5509,91,63,61,21,11,16,1005,464,1001,476,2051,1231
5510,60,0,32,21,11,6,951,404,1001,426,2051,1095
5511,30,43,24,18,11,6,951,404,1001,426,2051,1095
5512,19,42,28,18,11,6,951,404,1001,426,2051,1095
5513,26,64,75,19,11,6,951,404,1001,426,2051,1095
5514,97,19,16,16,11,16,1005,464,1001,476,2051,1231
5515,29,107,31,17,11,16,1005,414,1001,426,2051,1095
5516,100,48,0,17,11,16,1005,414,1001,426,2051,1095
5517,74,90,65,17,11,16,1005,414,1001,426,2051,1095
5518,25,112,104,17,11,16,1005,414,1001,426,2051,1095
5519,24,27,108,17,11,16,1005,414,1001,426,2051,1095
5520,14,4,0,16,11,6,951,404,1001,426,2051,1095
5521,57,67,56,19,11,6,951,404,1001,426,2051,1095
5522,16,78,0,18,11,6,951,404,1001,426,2051,1095
5523,93,112,11,19,11,16,1005,464,1001,476,2051,1231
5524,87,91,45,21,11,16,1005,414,1001,426,2051,1095
5525,101,30,0,18,11,16,1005,414,1001,426,2051,1095
5526,27,61,6,18,11,6,951,404,1001,426,2051,1095
5527,95,73,57,16,11,16,1005,464,1001,476,2051,1231
5528,6,46,88,18,11,16,1005,414,1001,426,2051,1095
5529,73,16,32,17,11,6,951,404,1001,426,2051,1095
5530,74,14,65,17,11,6,951,404,1001,426,2051,1095
5531,62,38,0,20,11,6,951,404,1001,426,2051,1095
5532,87,8,94,21,11,16,1005,414,1001,426,2051,1095
5533,90,15,17,20,11,16,1005,464,1001,476,2051,1231
5534,0,28,47,17,11,6,951,404,1001,426,2051,1095
5535,0,8,95,17,11,16,1005,414,1001,426,2051,1095
5536,38,51,50,20,11,6,951,404,1001,426,2051,1095
5537,75,24,87,17,11,16,1005,414,1001,426,2051,1095
5538,0,2,49,16,11,6,951,404,1001,426,2051,1095
5539,91,63,0,19,11,16,1005,414,1001,426,2051,1095
5540,0,75,0,17,11,6,951,404,1001,426,2051,1095
5541,107,70,105,21,11,16,1005,464,1001,476,2051,1231
5542,8,51,40,17,11,6,951,404,1001,426,2051,1095
5543,0,10,72,19,11,6,951,404,1001,426,2051,1095
5544,73,33,100,17,11,16,1005,414,1001,426,2051,1095
5545,0,67,83,17,11,6,951,404,1001,426,2051,1095
5546,63,22,83,19,11,6,951,404,1001,426,2051,1095
5547,25,0,70,18,11,6,951,404,1001,426,2051,1095
5548,51,38,80,21,11,6,951,404,1001,426,2051,1095
5549,103,96,101,21,11,16,1005,464,1001,476,2051,1231
5550,7,46,91,18,11,16,1005,414,1001,426,2051,1095
5551,89,12,41,20,11,16,1005,464,1001,476,2051,1231
5552,97,73,18,16,11,16,1005,464,1001,476,2051,1231
5553,35,90,29,17,11,16,1005,414,1001,426,2051,1095
5554,52,61,48,21,11,6,951,404,1001,426,2051,1095
5555,98,29,53,16,11,16,1005,464,1001,476,2051,1231
5556,71,10,15,21,11,6,951,404,1001,426,2051,1095
5557,26,53,63,19,11,6,951,404,1001,426,2051,1095
5558,82,0,0,17,11,6,951,404,1001,426,2051,1095
5559,26,62,12,19,11,6,951,404,1001,426,2051,1095
5560,70,3,99,17,11,16,1005,414,1001,426,2051,1095
5561,55,2,32,17,11,6,951,404,1001,426,2051,1095
5562,101,109,66,21,11,16,1005,464,1001,476,2051,1231
5563,0,42,27,18,11,6,951,404,1001,426,2051,1095
5564,80,74,67,17,11,6,951,404,1001,426,2051,1095
5565,69,54,32,17,11,6,951,404,1001,426,2051,1095
5566,65,42,27,20,11,6,951,404,1001,426,2051,1095
5567,58,102,89,17,11,16,1005,414,1001,426,2051,1095
5568,0,0,3,17,11,6,951,404,1001,426,2051,1095
5569,54,52,83,21,11,6,951,404,1001,426,2051,1095
5570,37,38,83,21,11,6,951,404,1001,426,2051,1095
5571,48,87,65,17,11,16,1005,414,1001,426,2051,1095
5572,97,79,30,16,11,16,1005,464,1001,476,2051,1231
5573,0,69,106,17,11,16,1005,414,1001,426,2051,1095
5574,6,27,70,18,11,6,951,404,1001,426,2051,1095
5575,80,0,0,18,11,6,951,404,1001,426,2051,1095
5576,109,0,70,18,11,16,1005,414,1001,426,2051,1095
5577,87,54,97,21,11,16,1005,414,1001,426,2051,1095
5578,38,35,60,20,11,6,951,404,1001,426,2051,1095
5579,39,74,67,17,11,6,951,404,1001,426,2051,1095
5580,107,70,0,17,11,16,1005,414,1001,426,2051,1095
5581,109,76,104,21,11,16,1005,464,1001,476,2051,1231
5582,14,0,78,20,11,6,951,404,1001,426,2051,1095
5583,57,52,71,19,11,6,951,404,1001,426,2051,1095
5584,83,18,0,19,11,6,951,404,1001,426,2051,1095
5585,83,85,12,20,11,6,951,404,1001,426,2051,1095
5586,48,78,0,18,11,6,951,404,1001,426,2051,1095
5587,102,0,66,18,11,16,1005,414,1001,426,2051,1095
5588,55,54,0,21,11,6,951,404,1001,426,2051,1095
5589,93,0,0,18,11,16,1005,414,1001,426,2051,1095
5590,99,29,35,16,11,16,1005,464,1001,476,2051,1231
5591,3,17,65,17,11,6,951,404,1001,426,2051,1095
5592,11,0,0,16,11,6,951,404,1001,426,2051,1095
5593,0,32,0,18,11,6,951,404,1001,426,2051,1095
5594,17,42,52,20,11,6,951,404,1001,426,2051,1095
5595,0,78,69,18,11,6,951,404,1001,426,2051,1095
5596,45,26,0,19,11,6,951,404,1001,426,2051,1095
5597,39,13,64,17,11,6,951,404,1001,426,2051,1095
5598,82,0,60,17,11,6,951,404,1001,426,2051,1095
5599,85,38,82,20,11,6,951,404,1001,426,2051,1095
5600,68,85,75,17,11,6,951,404,1001,426,2051,1095
5601,9,90,29,17,11,16,1005,414,1001,426,2051,1095
5602,83,57,0,19,11,6,951,404,1001,426,2051,1095
5603,70,33,99,17,11,16,1005,414,1001,426,2051,1095
5604,95,29,35,16,11,16,1005,464,1001,476,2051,1231
5605,3,87,55,17,11,16,1005,414,1001,426,2051,1095
5606,0,0,78,18,11,6,951,404,1001,426,2051,1095
5607,96,29,18,16,11,16,1005,464,1001,476,2051,1231
5608,8,0,9,17,11,6,951,404,1001,426,2051,1095
5609,0,95,68,16,11,16,1005,464,1001,476,2051,1231
5610,48,58,44,17,11,6,951,404,1001,426,2051,1095
5611,105,107,19,21,11,16,1005,464,1001,476,2051,1231
5612,6,76,11,18,11,6,951,404,1001,426,2051,1095
5613,39,40,2,17,11,6,951,404,1001,426,2051,1095
5614,0,98,105,16,11,16,1005,464,1001,476,2051,1231
5615,8,84,21,17,11,6,951,404,1001,426,2051,1095
5616,0,48,67,17,11,6,951,404,1001,426,2051,1095
5617,36,76,47,17,11,6,951,404,1001,426,2051,1095
5618,103,45,54,21,11,16,1005,464,1001,476,2051,1231
5619,95,79,81,16,11,16,1005,464,1001,476,2051,1231
5620,32,89,55,17,11,16,1005,414,1001,426,2051,1095
5621,0,11,33,18,11,6,951,404,1001,426,2051,1095
5622,90,0,58,20,11,16,1005,414,1001,426,2051,1095
5623,91,63,38,21,11,16,1005,464,1001,476,2051,1231
5624,71,36,112,21,11,6,951,404,1001,426,2051,1095
5625,26,57,75,19,11,6,951,404,1001,426,2051,1095
5626,69,8,97,17,11,16,1005,414,1001,426,2051,1095
5627,73,16,13,17,11,6,951,404,1001,426,2051,1095
5628,93,112,91,19,11,16,1005,464,1001,476,2051,1231
5629,20,26,80,19,11,6,951,404,1001,426,2051,1095
5630,13,38,83,20,11,6,951,404,1001,426,2051,1095
5631,49,69,54,17,11,6,951,404,1001,426,2051,1095
5632,60,75,100,17,11,16,1005,414,1001,426,2051,1095
5633,38,34,21,20,11,6,951,404,1001,426,2051,1095
5634,95,40,0,19,11,16,1005,414,1001,426,2051,1095
5635,45,38,80,19,11,6,951,404,1001,426,2051,1095
5636,106,108,19,21,11,16,1005,464,1001,476,2051,1231
5637,26,66,12,19,11,6,951,404,1001,426,2051,1095
5638,0,54,99,21,11,16,1005,414,1001,426,2051,1095
5639,8,72,21,17,11,6,951,404,1001,426,2051,1095
5640,26,44,0,19,11,6,951,404,1001,426,2051,1095
5641,67,8,94,17,11,16,1005,414,1001,426,2051,1095
5642,60,33,32,17,11,6,951,404,1001,426,2051,1095
5643,0,64,63,19,11,6,951,404,1001,426,2051,1095
5644,93,112,70,19,11,16,1005,464,1001,476,2051,1231
5645,26,84,60,19,11,6,951,404,1001,426,2051,1095
5646,69,3,13,17,11,6,951,404,1001,426,2051,1095
5647,106,107,66,21,11,16,1005,464,1001,476,2051,1231
5648,98,60,81,16,11,16,1005,464,1001,476,2051,1231
