# table: symbiant_ability_matrix
symbiant_id,ability_id,amount
236499,19,361
236499,20,361
236499,21,361
235826,16,361
235826,18,361
235826,21,361
235928,16,361
235928,19,361
235928,21,361
236484,18,361
236484,19,361
236484,21,361
235809,16,361
235809,17,361
235809,18,361
235758,16,361
235758,18,361
235758,20,361
236214,17,361
236214,19,361
236214,20,361
236293,19,361
236293,20,361
236293,21,361
236068,16,361
236068,17,361
236068,20,361
235453,16,361
235453,17,361
235453,18,361
236115,16,361
236115,17,361
236115,20,361
235555,16,361
235555,17,361
235555,21,361
236449,16,361
236449,19,361
236449,21,361
235998,18,361
235998,19,361
235998,21,361
235774,16,361
235774,18,361
235774,20,361
235948,19,361
235948,20,361
235948,21,361
236177,17,361
236177,20,361
236177,21,361
236016,19,361
236016,20,361
236016,21,361
235791,16,361
235791,18,361
235791,19,361
235520,16,361
235520,17,361
235520,18,361
278944,17,1276
278944,16,1276
278944,19,1276
278892,17,1149
278892,16,1149
278892,19,1149
278957,19,1276
278957,21,1276
278957,17,1276
279009,19,1149
279009,21,1149
279009,17,1149
278970,19,1276
278970,21,1276
278970,18,1276
279022,19,1149
279022,21,1149
279022,18,1149
278983,18,1276
278983,16,1276
278983,19,1276
279035,18,1149
279035,16,1149
279035,19,1149
278996,17,1276
278996,20,1276
278996,19,1276
279048,17,1149
279048,20,1149
279048,19,1149
278947,17,1276
278947,16,1276
278947,21,1276
278895,17,1149
278895,16,1149
278895,21,1149
278960,19,1276
278960,21,1276
278960,18,1276
279012,19,1149
279012,21,1149
279012,18,1149
278973,19,1276
278973,21,1276
278973,18,1276
279025,19,1149
279025,21,1149
279025,18,1149
278986,18,1276
278986,16,1276
278986,17,1276
279038,18,1149
279038,16,1149
279038,17,1149
278999,17,1276
278999,20,1276
278999,18,1276
279051,17,1149
279051,20,1149
279051,18,1149
278946,17,1276
278946,16,1276
278946,20,1276
278894,17,1149
278894,16,1149
278894,20,1149
278959,19,1276
278959,21,1276
278959,17,1276
279011,19,1149
279011,21,1149
279011,17,1149
278972,19,1276
278972,21,1276
278972,16,1276
279024,19,1149
279024,21,1149
279024,16,1149
278985,18,1276
278985,16,1276
278985,20,1276
279037,18,1149
279037,16,1149
279037,20,1149
278998,17,1276
278998,20,1276
278998,19,1276
279050,17,1149
279050,20,1149
279050,19,1149
278956,17,1276
278956,16,1276
278956,20,1276
278904,17,1149
278904,16,1149
278904,20,1149
278969,19,1276
278969,21,1276
278969,20,1276
279021,19,1149
279021,21,1149
279021,20,1149
278982,19,1276
278982,21,1276
278982,17,1276
279034,19,1149
279034,21,1149
279034,17,1149
278995,18,1276
278995,16,1276
278995,21,1276
279047,18,1149
279047,16,1149
279047,21,1149
279008,17,1276
279008,20,1276
279008,18,1276
279060,17,1149
279060,20,1149
279060,18,1149
278948,17,1276
278948,16,1276
278948,21,1276
278896,17,1149
278896,16,1149
278896,21,1149
278961,19,1276
278961,21,1276
278961,20,1276
279013,19,1149
279013,21,1149
279013,20,1149
278974,19,1276
278974,21,1276
278974,16,1276
279026,19,1149
279026,21,1149
279026,16,1149
278987,18,1276
278987,16,1276
278987,21,1276
279039,18,1149
279039,16,1149
279039,21,1149
279000,17,1276
279000,20,1276
279000,21,1276
279052,17,1149
279052,20,1149
279052,21,1149
278949,17,1276
278949,16,1276
278949,19,1276
278897,17,1149
278897,16,1149
278897,19,1149
278962,19,1276
278962,21,1276
278962,18,1276
279014,19,1149
279014,21,1149
279014,18,1149
278975,19,1276
278975,21,1276
278975,16,1276
279027,19,1149
279027,21,1149
279027,16,1149
278988,18,1276
278988,16,1276
278988,17,1276
279040,18,1149
279040,16,1149
279040,17,1149
279001,17,1276
279001,20,1276
279001,21,1276
279053,17,1149
279053,20,1149
279053,21,1149
278950,17,1276
278950,16,1276
278950,19,1276
278898,17,1149
278898,16,1149
278898,19,1149
278963,19,1276
278963,21,1276
278963,20,1276
279015,19,1149
279015,21,1149
279015,20,1149
278976,19,1276
278976,21,1276
278976,17,1276
279028,19,1149
279028,21,1149
279028,17,1149
278989,18,1276
278989,16,1276
278989,20,1276
279041,18,1149
279041,16,1149
279041,20,1149
279002,17,1276
279002,20,1276
279002,19,1276
279054,17,1149
279054,20,1149
279054,19,1149
278945,17,1276
278945,16,1276
278945,20,1276
278893,17,1149
278893,16,1149
278893,20,1149
278958,19,1276
278958,21,1276
278958,20,1276
279010,19,1149
279010,21,1149
279010,20,1149
278971,19,1276
278971,21,1276
278971,20,1276
279023,19,1149
279023,21,1149
279023,20,1149
278984,18,1276
278984,16,1276
278984,20,1276
279036,18,1149
279036,16,1149
279036,20,1149
278997,17,1276
278997,20,1276
278997,16,1276
279049,17,1149
279049,20,1149
279049,16,1149
278951,17,1276
278951,16,1276
278951,18,1276
278899,17,1149
278899,16,1149
278899,18,1149
278964,19,1276
278964,21,1276
278964,16,1276
279016,19,1149
279016,21,1149
279016,16,1149
278977,19,1276
278977,21,1276
278977,17,1276
279029,19,1149
279029,21,1149
279029,17,1149
278990,18,1276
278990,16,1276
278990,17,1276
279042,18,1149
279042,16,1149
279042,17,1149
279003,17,1276
279003,20,1276
279003,16,1276
279055,17,1149
279055,20,1149
279055,16,1149
278952,17,1276
278952,16,1276
278952,21,1276
278900,17,1149
278900,16,1149
278900,21,1149
278965,19,1276
278965,21,1276
278965,16,1276
279017,19,1149
279017,21,1149
279017,16,1149
278978,19,1276
278978,21,1276
278978,18,1276
279030,19,1149
279030,21,1149
279030,18,1149
278991,18,1276
278991,16,1276
278991,20,1276
279043,18,1149
279043,16,1149
279043,20,1149
279004,17,1276
279004,20,1276
279004,16,1276
279056,17,1149
279056,20,1149
279056,16,1149
278953,17,1276
278953,16,1276
278953,20,1276
278901,17,1149
278901,16,1149
278901,20,1149
278966,19,1276
278966,21,1276
278966,16,1276
279018,19,1149
279018,21,1149
279018,16,1149
278979,19,1276
278979,21,1276
278979,20,1276
279031,19,1149
279031,21,1149
279031,20,1149
278992,18,1276
278992,16,1276
278992,21,1276
279044,18,1149
279044,16,1149
279044,21,1149
279005,17,1276
279005,20,1276
279005,21,1276
279057,17,1149
279057,20,1149
279057,21,1149
278955,17,1276
278955,16,1276
278955,18,1276
278903,17,1149
278903,16,1149
278903,18,1149
278968,19,1276
278968,21,1276
278968,17,1276
279020,19,1149
279020,21,1149
279020,17,1149
278981,19,1276
278981,21,1276
278981,20,1276
279033,19,1149
279033,21,1149
279033,20,1149
278994,18,1276
278994,16,1276
278994,19,1276
279046,18,1149
279046,16,1149
279046,19,1149
279007,17,1276
279007,20,1276
279007,19,1276
279059,17,1149
279059,20,1149
279059,19,1149
278954,17,1276
278954,16,1276
278954,18,1276
278902,17,1149
278902,16,1149
278902,18,1149
278967,19,1276
278967,21,1276
278967,17,1276
279019,19,1149
279019,21,1149
279019,17,1149
278980,19,1276
278980,21,1276
278980,16,1276
279032,19,1149
279032,21,1149
279032,16,1149
278993,18,1276
278993,16,1276
278993,19,1276
279045,18,1149
279045,16,1149
279045,19,1149
279006,17,1276
279006,20,1276
279006,16,1276
279058,17,1149
279058,20,1149
279058,16,1149
305507,17,1200
305507,20,1200
305508,18,1200
305508,16,1200
305509,16,1200
305509,17,1200
305510,19,1200
305510,21,1200
305511,16,1200
305511,18,1200
305513,19,1200
305513,21,1200
204613,19,165
204647,19,173
204649,21,163
204650,18,163
204651,18,163
206246,19,541
206247,21,541
