# table: symbiant_cluster_matrix
symbiant_id,cluster_id,amount
236093,56,3
236093,82,3
236093,91,2
236093,110,1
236093,92,1
236094,37,4
236094,61,4
236094,62,7
236094,56,16
236094,82,10
236094,91,5
236094,110,0
236094,92,1
236095,37,5
236095,61,5
236095,62,9
236095,56,21
236095,82,13
236095,91,6
236095,110,0
236095,92,1
236096,37,6
236096,61,6
236096,62,11
236096,56,26
236096,82,16
236096,91,7
236096,110,0
236096,92,1
236097,37,7
236097,61,7
236097,62,13
236097,56,31
236097,82,19
236097,91,9
236097,110,0
236097,92,2
236098,37,8
236098,61,8
236098,62,15
236098,56,36
236098,82,22
236098,91,10
236098,110,-1
236098,92,2
236099,37,10
236099,61,10
236099,62,19
236099,56,46
236099,82,28
236099,91,12
236099,110,-1
236099,92,2
236100,37,11
236100,61,11
236100,62,21
236100,56,51
236100,82,31
236100,91,13
236100,110,-1
236100,92,2
236101,37,12
236101,61,12
236101,62,23
236101,56,56
236101,82,34
236101,91,15
236101,110,-1
236101,92,2
236102,37,16
236102,61,16
236102,62,31
236102,56,76
236102,82,46
236102,91,20
236102,110,-2
236102,92,3
236103,37,17
236103,61,17
236103,62,33
236103,56,81
236103,82,49
236103,91,21
236103,110,-3
236103,92,3
236104,37,19
236104,61,19
236104,62,37
236104,56,91
236104,82,55
236104,91,23
236104,110,-3
236104,92,3
236105,37,21
236105,61,21
236105,62,41
236105,56,101
236105,82,61
236105,91,26
236105,110,-4
236105,92,3
236106,37,23
236106,61,23
236106,62,45
236106,56,111
236106,82,67
236106,91,29
236106,110,-4
236106,92,3
236107,37,25
236107,61,25
236107,62,49
236107,56,121
236107,82,73
236107,91,31
236107,110,-4
236107,92,3
236108,37,29
236108,61,29
236108,62,55
236108,56,137
236108,82,83
236108,91,35
236108,110,-5
236108,92,3
236109,77,1
236109,17,3
236109,65,2
236109,58,1
236109,78,1
236109,55,1
236109,89,1
236109,87,1
236109,111,1
236110,77,2
236110,17,9
236110,65,6
236110,58,3
236110,78,3
236110,55,2
236110,89,3
236110,87,2
236110,111,1
236111,77,6
236111,17,31
236111,65,21
236111,58,7
236111,78,7
236111,55,5
236111,89,9
236111,87,4
236111,111,1
236112,77,7
236112,17,39
236112,65,26
236112,58,9
236112,78,9
236112,55,6
236112,89,10
236112,87,5
236112,111,2
236113,77,26
236113,17,151
236113,65,101
236113,58,31
236113,78,31
236113,55,21
236113,89,39
236113,87,16
236113,111,3
236114,77,31
236114,17,181
236114,65,121
236114,58,37
236114,78,37
236114,55,25
236114,89,46
236114,87,19
236114,111,3
236115,77,41
236115,17,241
236115,65,161
236115,58,49
236115,78,49
236115,55,33
236115,89,61
236115,87,25
236115,111,4
236116,77,43
236116,17,256
236116,65,171
236116,58,52
236116,78,52
236116,55,35
236116,89,65
236116,87,27
236116,111,4
236117,77,46
236117,17,271
236117,65,181
236117,58,55
236117,78,55
236117,55,37
236117,89,69
236117,87,28
236117,111,5
236118,77,49
236118,17,286
236118,65,191
236118,58,58
236118,78,58
236118,55,39
236118,89,72
236118,87,30
236118,111,5
236119,77,53
236119,17,316
236119,65,211
236119,58,64
236119,78,64
236119,55,43
236119,89,80
236119,87,33
236119,111,5
236120,77,61
236120,17,361
236120,65,241
236120,58,73
236120,78,73
236120,55,49
236120,89,91
236120,87,37
236120,111,6
236121,77,65
236121,17,383
236121,65,255
236121,58,77
236121,78,77
236121,55,52
236121,89,96
236121,87,39
236121,111,6
236122,77,66
236122,17,390
236122,65,260
236122,58,79
236122,78,79
236122,55,53
236122,89,98
236122,87,39
236122,111,6
236123,77,68
236123,17,404
236123,65,269
236123,58,82
236123,78,82
236123,55,54
236123,89,101
236123,87,41
236123,111,7
236124,77,69
236124,17,411
236124,65,273
236124,58,83
236124,78,83
236124,55,55
236124,89,103
236124,87,41
236124,111,7
236125,42,3
236125,76,1
236125,71,1
236125,61,1
236125,36,3
236125,47,3
236125,27,3
236125,72,1
236125,41,1
236125,10,1
236125,52,1
236125,51,1
236125,43,2
236125,93,1
236126,42,11
236126,76,2
236126,71,2
236126,61,2
236126,36,9
236126,47,13
236126,27,13
236126,72,2
236126,41,3
236126,10,3
236126,52,3
236126,51,2
236126,43,5
236126,93,1
236127,42,61
236127,76,9
236127,71,9
236127,61,6
236127,36,46
236127,47,76
236127,27,76
236127,72,7
236127,41,10
236127,10,10
236127,52,16
236127,51,7
236127,43,25
236127,93,2
236128,42,81
236128,76,11
236128,71,11
236128,61,7
236128,36,61
236128,47,101
236128,27,101
236128,72,9
236128,41,13
236128,10,13
236128,52,21
236128,51,9
236128,43,33
236128,93,2
236129,42,101
236129,76,13
236129,71,13
236129,61,9
236129,36,76
236129,47,126
236129,27,126
236129,72,11
236129,41,16
236129,10,16
236129,52,26
236129,51,11
236129,43,41
236129,93,2
236130,42,121
236130,76,16
236130,71,16
236130,61,10
236130,36,91
236130,47,151
236130,27,151
236130,72,13
236130,41,19
236130,10,19
236130,52,31
236130,51,13
236130,43,49
236130,93,2
236131,42,181
236131,76,23
236131,71,23
236131,61,15
236131,36,136
236131,47,226
236131,27,226
236131,72,19
236131,41,28
236131,10,28
236131,52,46
236131,51,19
236131,43,73
236131,93,3
236132,42,221
236132,76,29
236132,71,29
236132,61,18
236132,36,166
236132,47,276
236132,27,276
236132,72,23
236132,41,34
236132,10,34
236132,52,56
236132,51,23
236132,43,89
236132,93,3
236133,42,241
236133,76,31
236133,71,31
236133,61,19
236133,36,181
236133,47,301
236133,27,301
236133,72,25
236133,41,37
236133,10,37
236133,52,61
236133,51,25
236133,43,97
236133,93,3
236134,42,281
236134,76,36
236134,71,36
236134,61,22
236134,36,211
236134,47,351
236134,27,351
236134,72,29
236134,41,43
236134,10,43
236134,52,71
236134,51,29
236134,43,113
236134,93,4
236135,42,321
236135,76,41
236135,71,41
236135,61,25
236135,36,241
236135,47,401
236135,27,401
236135,72,33
236135,41,49
236135,10,49
236135,52,81
236135,51,33
236135,43,129
236135,93,4
236136,42,361
236136,76,46
236136,71,46
236136,61,28
236136,36,271
236136,47,451
236136,27,451
236136,72,37
236136,41,55
236136,10,55
236136,52,91
236136,51,37
236136,43,145
236136,93,5
236137,42,481
236137,76,61
236137,71,61
236137,61,37
236137,36,361
236137,47,601
236137,27,601
236137,72,49
236137,41,73
236137,10,73
236137,52,121
236137,51,49
236137,43,193
236137,93,6
236139,42,501
236139,76,63
236139,71,63
236139,61,38
236139,36,376
236139,47,626
236139,27,626
236139,72,51
236139,41,76
236139,10,76
236139,52,126
236139,51,51
236139,43,201
236139,93,6
236140,42,510
236140,76,65
236140,71,65
236140,61,39
236140,36,383
236140,47,637
236140,27,637
236140,72,52
236140,41,77
236140,10,77
236140,52,128
236140,51,52
236140,43,205
236140,93,6
236141,42,519
236141,76,66
236141,71,66
236141,61,39
236141,36,390
236141,47,649
236141,27,649
236141,72,53
236141,41,79
236141,10,79
236141,52,130
236141,51,53
236141,43,208
236141,93,6
236142,42,538
236142,76,68
236142,71,68
236142,61,41
236142,36,404
236142,47,672
236142,27,672
236142,72,54
236142,41,82
236142,10,82
236142,52,135
236142,51,54
236142,43,215
236142,93,7
236143,42,547
236143,76,69
236143,71,69
236143,61,41
236143,36,411
236143,47,683
236143,27,683
236143,72,55
236143,41,83
236143,10,83
236143,52,137
236143,51,55
236143,43,219
236143,93,7
236144,77,1
236144,17,2
236144,65,3
236144,12,1
236144,58,1
236144,41,1
236144,15,1
236144,89,2
236144,110,1
236144,88,1
236144,111,1
236145,77,2
236145,17,6
236145,65,9
236145,12,3
236145,58,2
236145,41,2
236145,15,3
236145,89,4
236145,110,1
236145,88,2
236145,111,1
236147,77,3
236147,17,16
236147,65,24
236147,12,6
236147,58,4
236147,41,4
236147,15,6
236147,89,10
236147,110,1
236147,88,5
236147,111,2
236148,77,5
236148,17,26
236148,65,39
236148,12,9
236148,58,6
236148,41,6
236148,15,9
236148,89,17
236148,110,1
236148,88,7
236148,111,2
236149,77,6
236149,17,31
236149,65,46
236149,12,10
236149,58,7
236149,41,7
236149,15,10
236149,89,20
236149,110,1
236149,88,9
236149,111,3
236150,77,9
236150,17,51
236150,65,76
236150,12,16
236150,58,11
236150,41,11
236150,15,16
236150,89,32
236150,110,0
236150,88,13
236150,111,3
236151,77,10
236151,17,61
236151,65,91
236151,12,19
236151,58,13
236151,41,13
236151,15,19
236151,89,39
236151,110,0
236151,88,16
236151,111,4
236153,77,16
236153,17,101
236153,65,151
236153,12,31
236153,58,21
236153,41,21
236153,15,31
236153,89,63
236153,110,-1
236153,88,26
236153,111,6
236154,77,19
236154,17,121
236154,65,181
236154,12,37
236154,58,25
236154,41,25
236154,15,37
236154,89,76
236154,110,-1
236154,88,31
236154,111,7
236155,77,21
236155,17,131
236155,65,196
236155,12,40
236155,58,27
236155,41,27
236155,15,40
236155,89,82
236155,110,-1
236155,88,33
236155,111,7
236156,77,24
236156,17,151
236156,65,226
236156,12,46
236156,58,31
236156,41,31
236156,15,46
236156,89,95
236156,110,-1
236156,88,39
236156,111,9
236157,77,28
236157,17,181
236157,65,271
236157,12,55
236157,58,37
236157,41,37
236157,15,55
236157,89,113
236157,110,-2
236157,88,46
236157,111,10
236158,77,33
236158,17,211
236158,65,316
236158,12,64
236158,58,43
236158,41,43
236158,15,64
236158,89,132
236158,110,-2
236158,88,53
236158,111,11
236159,77,37
236159,17,241
236159,65,361
236159,12,73
236159,58,49
236159,41,49
236159,15,73
236159,89,151
236159,110,-3
236159,88,61
236159,111,13
236161,77,39
236161,17,255
236161,65,383
236161,12,77
236161,58,52
236161,41,52
236161,15,77
236161,89,160
236161,110,-3
236161,88,65
236161,111,14
236162,77,39
236162,17,260
236162,65,390
236162,12,79
236162,58,53
236162,41,53
236162,15,79
236162,89,163
236162,110,-3
236162,88,66
236162,111,14
236163,77,41
236163,17,269
236163,65,404
236163,12,82
236163,58,54
236163,41,54
236163,15,82
236163,89,168
236163,110,-3
236163,88,68
236163,111,15
236164,77,41
236164,17,273
236164,65,411
236164,12,83
236164,58,55
236164,41,55
236164,15,83
236164,89,171
236164,110,-3
236164,88,69
236164,111,15
236165,55,1
236165,70,1
236165,54,1
236165,91,1
236165,87,1
236166,55,3
236166,70,3
236166,54,3
236166,91,1
236166,87,2
236168,55,9
236168,70,9
236168,54,6
236168,91,2
236168,87,5
236169,55,11
236169,70,11
236169,54,7
236169,91,3
236169,87,6
236170,55,16
236170,70,16
236170,54,10
236170,91,3
236170,87,9
236171,55,31
236171,70,31
236171,54,19
236171,91,6
236171,87,16
236172,55,36
236172,70,36
236172,54,22
236172,91,6
236172,87,19
236173,55,41
236173,70,41
236173,54,25
236173,91,7
236173,87,21
236175,55,56
236175,70,56
236175,54,34
236175,91,9
236175,87,29
236176,55,71
236176,70,71
236176,54,43
236176,91,12
236176,87,36
236177,55,81
236177,70,81
236177,54,49
236177,91,13
236177,87,41
236178,55,86
236178,70,86
236178,54,52
236178,91,14
236178,87,43
236179,55,96
236179,70,96
236179,54,58
236179,91,15
236179,87,49
236180,55,111
236180,70,111
236180,54,67
236180,91,18
236180,87,56
236181,55,116
236181,70,116
236181,54,70
236181,91,18
236181,87,59
236182,55,128
236182,70,128
236182,54,77
236182,91,20
236182,87,65
236183,55,137
236183,70,137
236183,54,83
236183,91,21
236183,87,69
236184,42,2
236184,7,1
236184,76,1
236184,36,2
236184,47,3
236184,27,2
236184,17,3
236184,65,3
236184,19,3
236184,30,3
236184,10,1
236184,52,1
236184,110,1
236185,42,7
236185,7,2
236185,76,2
236185,36,6
236185,47,9
236185,27,6
236185,17,13
236185,65,13
236185,19,13
236185,30,13
236185,10,2
236185,52,2
236185,110,1
236186,42,13
236186,7,2
236186,76,2
236186,36,11
236186,47,16
236186,27,11
236186,17,26
236186,65,26
236186,19,26
236186,30,26
236186,10,3
236186,52,3
236186,110,1
236187,42,25
236187,7,3
236187,76,3
236187,36,21
236187,47,31
236187,27,21
236187,17,51
236187,65,51
236187,19,51
236187,30,51
236187,10,5
236187,52,5
236187,110,0
236188,42,31
236188,7,4
236188,76,4
236188,36,26
236188,47,39
236188,27,26
236188,17,63
236188,65,63
236188,19,63
236188,30,63
236188,10,6
236188,52,6
236188,110,0
236189,42,61
236189,7,6
236189,76,6
236189,36,51
236189,47,76
236189,27,51
236189,17,126
236189,65,126
236189,19,126
236189,30,126
236189,10,11
236189,52,11
236189,110,-1
236190,42,73
236190,7,7
236190,76,7
236190,36,61
236190,47,91
236190,27,61
236190,17,151
236190,65,151
236190,19,151
236190,30,151
236190,10,13
236190,52,13
236190,110,-1
236191,42,85
236191,7,8
236191,76,8
236191,36,71
236191,47,106
236191,27,71
236191,17,176
236191,65,176
236191,19,176
236191,30,176
236191,10,15
236191,52,15
236191,110,-2
236192,42,121
236192,7,11
236192,76,11
236192,36,101
236192,47,151
236192,27,101
236192,17,251
236192,65,251
236192,19,251
236192,30,251
236192,10,21
236192,52,21
236192,110,-3
236193,42,133
236193,7,12
236193,76,12
236193,36,111
236193,47,166
236193,27,111
236193,17,276
236193,65,276
236193,19,276
236193,30,276
236193,10,23
236193,52,23
236193,110,-3
236194,42,145
236194,7,13
236194,76,13
236194,36,121
236194,47,181
236194,27,121
236194,17,301
236194,65,301
236194,19,301
236194,30,301
236194,10,25
236194,52,25
236194,110,-3
236195,42,157
236195,7,14
236195,76,14
236195,36,131
236195,47,196
236195,27,131
236195,17,326
236195,65,326
236195,19,326
236195,30,326
236195,10,27
236195,52,27
236195,110,-4
236196,42,181
236196,7,16
236196,76,16
236196,36,151
236196,47,226
236196,27,151
236196,17,376
236196,65,376
236196,19,376
236196,30,376
236196,10,31
236196,52,31
236196,110,-5
236197,42,205
236197,7,18
236197,76,18
236197,36,171
236197,47,256
236197,27,171
236197,17,426
236197,65,426
236197,19,426
236197,30,426
236197,10,35
236197,52,35
236197,110,-5
236198,42,265
236198,7,23
236198,76,23
236198,36,221
236198,47,331
236198,27,221
236198,17,551
236198,65,551
236198,19,551
236198,30,551
236198,10,45
236198,52,45
236198,110,-7
236199,42,318
236199,7,28
236199,76,28
236199,36,264
236199,47,397
236199,27,264
236199,17,660
236199,65,660
236199,19,660
236199,30,660
236199,10,53
236199,52,53
236199,110,-9
236200,42,329
236200,7,29
236200,76,29
236200,36,273
236200,47,411
236200,27,273
236200,17,683
236200,65,683
236200,19,683
236200,30,683
236200,10,55
236200,52,55
236200,110,-9
236201,69,1
236201,55,1
236201,70,1
236201,54,1
236201,107,1
236201,103,1
236201,108,1
236201,104,1
236202,69,3
236202,55,3
236202,70,3
236202,54,2
236202,107,1
236202,103,1
236202,108,1
236202,104,1
236203,69,4
236203,55,4
236203,70,4
236203,54,3
236203,107,2
236203,103,2
236203,108,2
236203,104,2
236204,69,6
236204,55,6
236204,70,6
236204,54,4
236204,107,2
236204,103,2
236204,108,2
236204,104,2
236205,69,7
236205,55,7
236205,70,7
236205,54,5
236205,107,3
236205,103,3
236205,108,3
236205,104,3
236206,69,9
236206,55,9
236206,70,9
236206,54,6
236206,107,3
236206,103,3
236206,108,3
236206,104,3
236207,69,16
236207,55,16
236207,70,16
236207,54,11
236207,107,5
236207,103,5
236207,108,5
236207,104,5
236208,69,19
236208,55,19
236208,70,19
236208,54,13
236208,107,5
236208,103,5
236208,108,5
236208,104,5
236209,69,28
236209,55,28
236209,70,28
236209,54,19
236209,107,8
236209,103,8
236209,108,8
236209,104,8
236210,69,31
236210,55,31
236210,70,31
236210,54,21
236210,107,9
236210,103,9
236210,108,9
236210,104,9
236211,69,34
236211,55,34
236211,70,34
236211,54,23
236211,107,9
236211,103,9
236211,108,9
236211,104,9
236212,69,43
236212,55,43
236212,70,43
236212,54,29
236212,107,11
236212,103,11
236212,108,11
236212,104,11
236213,69,46
236213,55,46
236213,70,46
236213,54,31
236213,107,12
236213,103,12
236213,108,12
236213,104,12
236214,69,49
236214,55,49
236214,70,49
236214,54,33
236214,107,13
236214,103,13
236214,108,13
236214,104,13
236215,69,55
236215,55,55
236215,70,55
236215,54,37
236215,107,15
236215,103,15
236215,108,15
236215,104,15
236216,69,67
236216,55,67
236216,70,67
236216,54,45
236216,107,17
236216,103,17
236216,108,17
236216,104,17
236217,69,79
236217,55,79
236217,70,79
236217,54,53
236217,107,20
236217,103,20
236217,108,20
236217,104,20
236218,69,83
236218,55,83
236218,70,83
236218,54,55
236218,107,21
236218,103,21
236218,108,21
236218,104,21
236219,19,3
236219,30,2
236219,39,1
236219,31,1
236219,81,1
236219,40,1
236219,79,1
236219,57,1
236219,20,1
236220,19,9
236220,30,6
236220,39,3
236220,31,3
236220,81,2
236220,40,3
236220,79,3
236220,57,2
236220,20,2
236221,19,31
236221,30,21
236221,39,11
236221,31,7
236221,81,5
236221,40,7
236221,79,7
236221,57,5
236221,20,5
236222,19,39
236222,30,26
236222,39,13
236222,31,9
236222,81,6
236222,40,9
236222,79,9
236222,57,6
236222,20,6
236223,19,91
236223,30,61
236223,39,31
236223,31,19
236223,81,13
236223,40,19
236223,79,19
236223,57,13
236223,20,13
236224,19,106
236224,30,71
236224,39,36
236224,31,22
236224,81,15
236224,40,22
236224,79,22
236224,57,15
236224,20,15
236225,19,136
236225,30,91
236225,39,46
236225,31,28
236225,81,19
236225,40,28
236225,79,28
236225,57,19
236225,20,19
236226,19,151
236226,30,101
236226,39,51
236226,31,31
236226,81,21
236226,40,31
236226,79,31
236226,57,21
236226,20,21
236227,19,166
236227,30,111
236227,39,56
236227,31,34
236227,81,23
236227,40,34
236227,79,34
236227,57,23
236227,20,23
236228,19,196
236228,30,131
236228,39,66
236228,31,40
236228,81,27
236228,40,40
236228,79,40
236228,57,27
236228,20,27
236229,19,211
236229,30,141
236229,39,71
236229,31,43
236229,81,29
236229,40,43
236229,79,43
236229,57,29
236229,20,29
236230,19,256
236230,30,171
236230,39,86
236230,31,52
236230,81,35
236230,40,52
236230,79,52
236230,57,35
236230,20,35
236231,19,271
236231,30,181
236231,39,91
236231,31,55
236231,81,37
236231,40,55
236231,79,55
236231,57,37
236231,20,37
236232,19,346
236232,30,231
236232,39,116
236232,31,70
236232,81,47
236232,40,70
236232,79,70
236232,57,47
236232,20,47
236233,19,383
236233,30,255
236233,39,128
236233,31,77
236233,81,52
236233,40,77
236233,79,77
236233,57,52
236233,20,52
236234,19,390
236234,30,260
236234,39,130
236234,31,79
236234,81,53
236234,40,79
236234,79,79
236234,57,53
236234,20,53
236235,19,411
236235,30,273
236235,39,137
236235,31,83
236235,81,55
236235,40,83
236235,79,83
236235,57,55
236235,20,55
236236,42,2
236236,7,1
236236,76,1
236236,36,3
236236,47,2
236236,27,3
236236,112,3
236236,91,1
236236,107,1
236236,103,1
236236,108,1
236236,104,1
236236,109,1
236236,93,1
236237,42,5
236237,7,2
236237,76,2
236237,36,13
236237,47,6
236237,27,9
236237,112,9
236237,91,1
236237,107,1
236237,103,1
236237,108,1
236237,104,1
236237,109,1
236237,93,1
236238,42,9
236238,7,3
236238,76,3
236238,36,26
236238,47,11
236238,27,16
236238,112,16
236238,91,2
236238,107,1
236238,103,1
236238,108,1
236238,104,1
236238,109,1
236238,93,1
236239,42,13
236239,7,5
236239,76,3
236239,36,39
236239,47,16
236239,27,24
236239,112,24
236239,91,2
236239,107,1
236239,103,1
236239,108,1
236239,104,1
236239,109,0
236239,93,2
236240,42,21
236240,7,7
236240,76,5
236240,36,63
236240,47,26
236240,27,39
236240,112,39
236240,91,2
236240,107,2
236240,103,2
236240,108,2
236240,104,2
236240,109,0
236240,93,2
236241,42,49
236241,7,16
236241,76,10
236241,36,151
236241,47,61
236241,27,91
236241,112,91
236241,91,4
236241,107,3
236241,103,3
236241,108,3
236241,104,3
236241,109,-2
236241,93,4
236242,42,57
236242,7,19
236242,76,12
236242,36,176
236242,47,71
236242,27,106
236242,112,106
236242,91,5
236242,107,3
236242,103,3
236242,108,3
236242,104,3
236242,109,-3
236242,93,5
236243,42,105
236243,7,33
236243,76,21
236243,36,326
236243,47,131
236243,27,196
236243,112,196
236243,91,8
236243,107,5
236243,103,5
236243,108,5
236243,104,5
236243,109,-5
236243,93,7
236244,42,137
236244,7,43
236244,76,27
236244,36,426
236244,47,171
236244,27,256
236244,112,256
236244,91,10
236244,107,6
236244,103,6
236244,108,6
236244,104,6
236244,109,-7
236244,93,9
236245,42,145
236245,7,46
236245,76,28
236245,36,451
236245,47,181
236245,27,271
236245,112,271
236245,91,10
236245,107,6
236245,103,6
236245,108,6
236245,104,6
236245,109,-8
236245,93,10
236246,42,161
236246,7,51
236246,76,31
236246,36,501
236246,47,201
236246,27,301
236246,112,301
236246,91,11
236246,107,7
236246,103,7
236246,108,7
236246,104,7
236246,109,-9
236246,93,11
236247,42,169
236247,7,53
236247,76,33
236247,36,526
236247,47,211
236247,27,316
236247,112,316
236247,91,12
236247,107,7
236247,103,7
236247,108,7
236247,104,7
236247,109,-9
236247,93,11
236248,42,185
236248,7,59
236248,76,36
236248,36,576
236248,47,231
236248,27,346
236248,112,346
236248,91,13
236248,107,8
236248,103,8
236248,108,8
236248,104,8
236248,109,-11
236248,93,13
236249,42,193
236249,7,61
236249,76,37
236249,36,601
236249,47,241
236249,27,361
236249,112,361
236249,91,13
236249,107,8
236249,103,8
236249,108,8
236249,104,8
236249,109,-11
236249,93,13
236250,42,201
236250,7,63
236250,76,38
236250,36,626
236250,47,251
236250,27,376
236250,112,376
236250,91,14
236250,107,8
236250,103,8
236250,108,8
236250,104,8
236250,109,-12
236250,93,14
236251,42,215
236251,7,68
236251,76,41
236251,36,672
236251,47,269
236251,27,404
236251,112,404
236251,91,15
236251,107,9
236251,103,9
236251,108,9
236251,104,9
236251,109,-13
236251,93,15
236252,42,219
236252,7,69
236252,76,41
236252,36,683
236252,47,273
236252,27,411
236252,112,411
236252,91,15
236252,107,9
236252,103,9
236252,108,9
236252,104,9
236252,109,-13
236252,93,15
236253,19,2
236253,30,3
236253,31,1
236253,111,1
236253,109,1
236253,93,1
236254,19,6
236254,30,9
236254,31,2
236254,111,1
236254,109,1
236254,93,1
236255,19,16
236255,30,24
236255,31,4
236255,111,1
236255,109,1
236255,93,1
236256,19,26
236256,30,39
236256,31,6
236256,111,2
236256,109,0
236256,93,2
236257,19,61
236257,30,91
236257,31,13
236257,111,3
236257,109,-1
236257,93,3
236258,19,81
236258,30,121
236258,31,17
236258,111,3
236258,109,-1
236258,93,3
236259,19,101
236259,30,151
236259,31,21
236259,111,4
236259,109,-2
236259,93,4
236260,19,111
236260,30,166
236260,31,23
236260,111,4
236260,109,-2
236260,93,4
236261,19,121
236261,30,181
236261,31,25
236261,111,5
236261,109,-3
236261,93,5
236262,19,141
236262,30,211
236262,31,29
236262,111,5
236262,109,-3
236262,93,5
236263,19,151
236263,30,226
236263,31,31
236263,111,6
236263,109,-4
236263,93,6
236264,19,171
236264,30,256
236264,31,35
236264,111,6
236264,109,-4
236264,93,6
236265,19,191
236265,30,286
236265,31,39
236265,111,7
236265,109,-5
236265,93,7
236266,19,211
236266,30,316
236266,31,43
236266,111,7
236266,109,-5
236266,93,7
236267,19,221
236267,30,331
236267,31,45
236267,111,8
236267,109,-6
236267,93,8
236268,19,273
236268,30,411
236268,31,55
236268,111,9
236268,109,-7
236268,93,9
236269,7,1
236269,58,1
236269,89,1
236269,88,1
236269,87,1
236270,7,2
236270,58,3
236270,89,2
236270,88,2
236270,87,2
236271,7,6
236271,58,16
236271,89,9
236271,88,6
236271,87,4
236272,7,9
236272,58,26
236272,89,14
236272,88,9
236272,87,6
236273,7,10
236273,58,31
236273,89,16
236273,88,10
236273,87,7
236274,7,13
236274,58,41
236274,89,21
236274,88,13
236274,87,9
236275,7,16
236275,58,51
236275,89,26
236275,88,16
236275,87,11
236276,7,19
236276,58,61
236276,89,31
236276,88,19
236276,87,13
236277,7,27
236277,58,86
236277,89,44
236277,88,27
236277,87,18
236278,7,28
236278,58,91
236278,89,46
236278,88,28
236278,87,19
236279,7,33
236279,58,106
236279,89,54
236279,88,33
236279,87,22
236280,7,37
236280,58,121
236280,89,61
236280,88,37
236280,87,25
236281,7,39
236281,58,130
236281,89,66
236281,88,39
236281,87,27
236282,7,40
236282,58,133
236282,89,67
236282,88,40
236282,87,28
236283,7,41
236283,58,135
236283,89,68
236283,88,41
236283,87,28
236284,7,41
236284,58,137
236284,89,69
236284,88,41
236284,87,29
236285,37,1
236285,60,1
236285,85,1
236285,72,1
236285,81,1
236285,44,1
236285,26,1
236285,62,1
236285,40,1
236285,79,1
236285,56,1
236285,83,1
236285,38,1
236285,82,1
236285,51,1
236285,64,1
236285,86,1
236285,57,1
236285,53,1
236285,20,1
236285,63,1
236285,18,1
236285,21,1
236285,84,1
236286,37,2
236286,60,2
236286,85,3
236286,72,3
236286,81,3
236286,44,3
236286,26,3
236286,62,3
236286,40,2
236286,79,2
236286,56,3
236286,83,3
236286,38,3
236286,82,3
236286,51,3
236286,64,3
236286,86,2
236286,57,3
236286,53,3
236286,20,3
236286,63,2
236286,18,3
236286,21,2
236286,84,3
236287,37,7
236287,60,9
236287,85,13
236287,72,13
236287,81,13
236287,44,13
236287,26,21
236287,62,13
236287,40,9
236287,79,9
236287,56,13
236287,83,21
236287,38,21
236287,82,21
236287,51,13
236287,64,13
236287,86,9
236287,57,13
236287,53,13
236287,20,13
236287,63,9
236287,18,13
236287,21,9
236287,84,13
236288,37,10
236288,60,13
236288,85,19
236288,72,19
236288,81,19
236288,44,19
236288,26,31
236288,62,19
236288,40,13
236288,79,13
236288,56,19
236288,83,31
236288,38,31
236288,82,31
236288,51,19
236288,64,19
236288,86,13
236288,57,19
236288,53,19
236288,20,19
236288,63,13
236288,18,19
236288,21,13
236288,84,19
236289,37,12
236289,60,15
236289,85,22
236289,72,22
236289,81,22
236289,44,22
236289,26,36
236289,62,22
236289,40,15
236289,79,15
236289,56,22
236289,83,36
236289,38,36
236289,82,36
236289,51,22
236289,64,22
236289,86,15
236289,57,22
236289,53,22
236289,20,22
236289,63,15
236289,18,22
236289,21,15
236289,84,22
236290,37,13
236290,60,17
236290,85,25
236290,72,25
236290,81,25
236290,44,25
236290,26,41
236290,62,25
236290,40,17
236290,79,17
236290,56,25
236290,83,41
236290,38,41
236290,82,41
236290,51,25
236290,64,25
236290,86,17
236290,57,25
236290,53,25
236290,20,25
236290,63,17
236290,18,25
236290,21,17
236290,84,25
236291,37,21
236291,60,27
236291,85,40
236291,72,40
236291,81,40
236291,44,40
236291,26,66
236291,62,40
236291,40,27
236291,79,27
236291,56,40
236291,83,66
236291,38,66
236291,82,66
236291,51,40
236291,64,40
236291,86,27
236291,57,40
236291,53,40
236291,20,40
236291,63,27
236291,18,40
236291,21,27
236291,84,40
236292,37,22
236292,60,29
236292,85,43
236292,72,43
236292,81,43
236292,44,43
236292,26,71
236292,62,43
236292,40,29
236292,79,29
236292,56,43
236292,83,71
236292,38,71
236292,82,71
236292,51,43
236292,64,43
236292,86,29
236292,57,43
236292,53,43
236292,20,43
236292,63,29
236292,18,43
236292,21,29
236292,84,43
236293,37,25
236293,60,33
236293,85,49
236293,72,49
236293,81,49
236293,44,49
236293,26,81
236293,62,49
236293,40,33
236293,79,33
236293,56,49
236293,83,81
236293,38,81
236293,82,81
236293,51,49
236293,64,49
236293,86,33
236293,57,49
236293,53,49
236293,20,49
236293,63,33
236293,18,49
236293,21,33
236293,84,49
236294,37,33
236294,60,43
236294,85,64
236294,72,64
236294,81,64
236294,44,64
236294,26,106
236294,62,64
236294,40,43
236294,79,43
236294,56,64
236294,83,106
236294,38,106
236294,82,106
236294,51,64
236294,64,64
236294,86,43
236294,57,64
236294,53,64
236294,20,64
236294,63,43
236294,18,64
236294,21,43
236294,84,64
236295,37,34
236295,60,45
236295,85,67
236295,72,67
236295,81,67
236295,44,67
236295,26,111
236295,62,67
236295,40,45
236295,79,45
236295,56,67
